,Max Proba
artificial.196,0.06276888400316238
artificial.23,0.052682019770145416
artificial.99,0.05098094418644905
artificial.58,0.04613445699214935
artificial.8,0.039527758955955505
artificial.138,0.038010239601135254
artificial.145,0.033287785947322845
artificial.27,0.03293513134121895
artificial.83,0.03148111701011658
artificial.25,0.030697980895638466
artificial.174,0.030238764360547066
artificial.3,0.029893353581428528
artificial.73,0.02575869672000408
artificial.136,0.025576194748282433
artificial.116,0.025530869141221046
artificial.36,0.025068454444408417
artificial.192,0.02463339827954769
artificial.193,0.02396314963698387
artificial.17,0.02371966280043125
artificial.64,0.02364865504205227
artificial.129,0.023020362481474876
artificial.147,0.02270425297319889
artificial.172,0.022473754361271858
artificial.28,0.0209735669195652
artificial.188,0.019621122628450394
artificial.63,0.019251491874456406
artificial.111,0.01830650307238102
artificial.53,0.016620462760329247
artificial.107,0.016391735523939133
artificial.148,0.0163643267005682
artificial.190,0.015709510073065758
artificial.34,0.015579083934426308
artificial.117,0.014720257371664047
artificial.103,0.014520798809826374
artificial.143,0.014502950012683868
artificial.71,0.014010895043611526
artificial.29,0.013686666265130043
artificial.191,0.013656570576131344
artificial.105,0.01339987013489008
artificial.112,0.013379811309278011
artificial.146,0.013360735028982162
artificial.162,0.012847276404500008
artificial.183,0.012505140155553818
artificial.109,0.012453270144760609
artificial.122,0.012367005459964275
artificial.60,0.012356828898191452
artificial.121,0.012219284661114216
artificial.153,0.012096118181943893
artificial.131,0.011887078173458576
artificial.70,0.011697634123265743
artificial.139,0.011633213609457016
artificial.100,0.011579079553484917
artificial.14,0.011219757609069347
artificial.137,0.011181960813701153
artificial.104,0.010699634440243244
artificial.96,0.010691388510167599
artificial.144,0.010665034875273705
artificial.101,0.010523322969675064
artificial.140,0.0104640182107687
artificial.44,0.009775584563612938
artificial.90,0.009301135316491127
artificial.48,0.00928378477692604
artificial.45,0.009270552545785904
artificial.195,0.009190667420625687
artificial.161,0.009118386544287205
artificial.130,0.00911119394004345
artificial.62,0.009057714603841305
artificial.126,0.008885476738214493
artificial.157,0.008476723916828632
artificial.198,0.00835332553833723
artificial.181,0.00805903784930706
artificial.9,0.007463608402758837
artificial.42,0.007450833451002836
artificial.178,0.007253406569361687
artificial.142,0.007198508363217115
artificial.94,0.0070848590694367886
artificial.169,0.007036205846816301
artificial.133,0.006831749342381954
artificial.18,0.006711668334901333
artificial.152,0.006684689782559872
artificial.189,0.006547917611896992
artificial.86,0.006398489698767662
artificial.40,0.006325822323560715
artificial.120,0.006191364023834467
artificial.163,0.006188627332448959
artificial.108,0.0060995351523160934
artificial.170,0.0060395789332687855
artificial.67,0.00596731947734952
artificial.15,0.005920963361859322
artificial.50,0.00588384410366416
artificial.69,0.005870149005204439
artificial.30,0.005820679944008589
artificial.32,0.005814292002469301
artificial.97,0.005710529629141092
artificial.156,0.00562699232250452
artificial.128,0.005570343695580959
artificial.110,0.005352613981813192
artificial.79,0.005250690504908562
artificial.37,0.005229672882705927
artificial.106,0.0051729497499763966
artificial.168,0.005114715546369553
artificial.177,0.0050252326764166355
artificial.89,0.005000617355108261
artificial.61,0.0049521117471158504
artificial.93,0.004766158759593964
artificial.26,0.0047325934283435345
artificial.155,0.004669260699301958
artificial.173,0.004661906510591507
artificial.68,0.004629159811884165
artificial.115,0.004599176812916994
artificial.123,0.004515752661973238
artificial.91,0.004451865330338478
artificial.78,0.004302511923015118
artificial.175,0.004285428207367659
artificial.180,0.00424417806789279
artificial.66,0.004068783484399319
artificial.158,0.004060749895870686
artificial.92,0.003996505402028561
artificial.179,0.003981764893978834
artificial.43,0.00393850589171052
artificial.65,0.003931335173547268
artificial.118,0.0038795152213424444
artificial.46,0.0038273471873253584
artificial.125,0.0037472951225936413
artificial.77,0.003712478093802929
artificial.167,0.003677352564409375
artificial.182,0.0036675750743597746
artificial.56,0.0036244099028408527
artificial.31,0.003622562624514103
artificial.41,0.0035641451831907034
artificial.12,0.0035234889946877956
artificial.160,0.0034927912056446075
artificial.38,0.0034585315734148026
artificial.59,0.003417100291699171
artificial.11,0.0034095465671271086
artificial.76,0.003348006634041667
artificial.124,0.00330671900883317
artificial.119,0.0031697184313088655
artificial.88,0.0030883632134646177
artificial.171,0.0029545119032263756
artificial.24,0.002916864585131407
artificial.49,0.0028239956591278315
artificial.149,0.0027974899858236313
artificial.151,0.0027850812766700983
artificial.194,0.002778685186058283
artificial.197,0.0027621451299637556
artificial.114,0.0026820232160389423
artificial.74,0.002675641095265746
artificial.80,0.00263787480071187
artificial.81,0.002625105669721961
artificial.75,0.0025997606571763754
artificial.134,0.002530195750296116
artificial.187,0.002486368641257286
artificial.154,0.0024384676944464445
artificial.185,0.002366291591897607
artificial.72,0.00235894788056612
artificial.82,0.002253212733194232
artificial.35,0.0022523035295307636
artificial.57,0.002219391753897071
artificial.159,0.0020893935579806566
artificial.150,0.0018934832187369466
artificial.47,0.0018426747992634773
artificial.141,0.0017944915452972054
artificial.5,0.0016839959425851703
artificial.54,0.0016676685772836208
artificial.6,0.0015766156138852239
artificial.166,0.0014990001218393445
artificial.127,0.0014847998972982168
artificial.20,0.0014413663884624839
artificial.39,0.0013883679639548063
artificial.176,0.0011311140842735767
artificial.186,0.001071903039701283
artificial.184,0.0009163235081359744
artificial.165,0.000829926342703402
artificial.85,0.0007974026957526803
artificial.102,0.0007237984100356698
artificial.51,0.0005188939976505935
artificial.16,0.00047950053703971207
artificial.95,0.00036465280572883785
artificial.2,0.00020779097394552082
artificial.98,0.0001298574061365798
artificial.13,8.682039333507419e-05
artificial.1,5.739121843362227e-05
artificial.55,3.91670546378009e-05
artificial.21,1.97400659089908e-05
artificial.84,1.542264908493962e-05
artificial.10,1.3539327483158559e-05
artificial.164,1.2034696737828199e-05
artificial.22,0.0
artificial.4,0.0
artificial.52,0.0
artificial.19,0.0
artificial.7,0.0
artificial.33,0.0
artificial.132,0.0
artificial.113,0.0
artificial.87,0.0
artificial.135,0.0
