,{'C': np.float64(0.01)},{'C': np.float64(0.12)},{'C': np.float64(0.23)},{'C': np.float64(0.34)},{'C': np.float64(0.45)},{'C': np.float64(0.56)},{'C': np.float64(0.67)},{'C': np.float64(0.78)},{'C': np.float64(0.89)},{'C': np.float64(1.0)}
CD4_T_cells_FoxP3+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,2.7395837082337532e-05,0.005684910601804145,0.011432107152784914,0.016185225662450044,0.019281303518662127,0.02161555998318879,0.02303518145641122,0.023927871448270445,0.024819360213973244
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.Stroma.mesenchymal,0.0,2.1222203577368956e-05,0.00558639077593613,0.009727817744450782,0.013217671540869277,0.015499896954462373,0.01698836718375545,0.017880090329076278,0.018486872846165032,0.018925774876364723
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.Stroma.fibroblast,0.0,0.05151871384071258,0.10698091102215579,0.1283768613350485,0.1400919409878426,0.14603974679463133,0.14890750146914464,0.1498498707765554,0.15012158837560102,0.15038660641388676
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0033603677035189106,0.03227501069426796,0.043254495718423706,0.04512451632134084,0.04559583603645936,0.04590682666395237,0.045621053952284794,0.04516763959819911,0.044533710894407254
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.Stroma.mesenchymal,0.0,4.732030411938617e-05,0.003534132103284555,0.007059458730402291,0.00815350569210737,0.00887998982100031,0.009127862807018085,0.009549852343614364,0.009933391739813006,0.010251281870951342
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.002523557559453096,0.006108364308404338,0.009140483087575337,0.011831061289155707,0.013545756127055586,0.014838472068031662,0.01571725281697059,0.016417024412865754
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0005918881376061309,0.024590940992890168,0.039471824317031674,0.04877472962730644,0.053237156217563995,0.056132792294540254,0.05821454533305897,0.05968815935429981,0.060536447148985595
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.0006886125764018538,0.005944467227076228,0.009875803961108046,0.011805421439011886,0.01290091531042913,0.013925284534687048,0.015081603247409812,0.01577211279812022,0.016290110085495087
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.00019355569611136794,0.00021604560183899931,0.00012123324889665065,5.405837730485084e-05,1.4693455299584592e-05,0.0,1.4699054478755928e-06,1.2415005112720357e-05
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0,0.0015915652432898831,0.0028717301437895288,0.0034577736296866495,0.0037245608727489317,0.004030399774889252,0.0043022090240245545,0.004411451421091337,0.004562662000755239
CD4_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.013708929974920608,0.08472107608826468,0.11909861262246037,0.13407853106360854,0.1423667855427608,0.14700191101172225,0.15040773675183058,0.15259496773928094,0.15394514403777607
CD4_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0016022584426932719,0.002685701256765792,0.003997917743359451,0.0041045703105386825,0.0037721682535546822,0.0036624828880996493,0.003924284063740513,0.00400320555836194,0.004049350661351874
CD4_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Macrophages.M2.like,0.0,0.0007693153285734484,0.004965080728351221,0.009286506319504964,0.011800184512851935,0.013032898907910238,0.014351407624151453,0.015449284103675982,0.01608169350024182,0.016727838199027473
CD4_T_cells_HLA-DR+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.004556711509113948,0.010542128882444522,0.011811073151143119,0.013355786639022236,0.013976171701469774,0.014753083267212268,0.01550466531944862,0.015578497902153418,0.01566726638325596
CD8_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.005144751309280446,0.02565849931562215,0.03634773654107735,0.04424329759668374,0.04997180096079297,0.05246759937496281,0.054384782500639495,0.055635736949362344,0.0567175903014083
CD8_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.002136303608744539,0.016334423799637534,0.018286761532752296,0.018555022330832255,0.01878246826958114,0.01911354932425266,0.01981722949817205,0.020263582840202705,0.020585971465705493
CD8_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.aSMA.br.vascular.endothelium,0.0,0.00012040031723300637,0.002512968294425245,0.0066553802788455645,0.009081325530958133,0.010578179474770185,0.011333780299313565,0.011748491632915505,0.012178163437629218,0.012346590395315962
CD8_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.0027700364900585853,0.016550523007046052,0.029556107229638376,0.038265483676982334,0.04458093014790394,0.04892510192027019,0.05117253836764165,0.05299510596278471,0.05430216209206608
CD8_T_cells_HLA-DR+_stromal_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.0008682885975456459,0.0012473099709102101,0.0018986676347035783,0.0023204662620296803,0.00268496230233177,0.0028407152464365064,0.002918653661325569,0.0028864197879599008
CD8_T_cells_HLA-DR+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0009046091848094081,0.003571154317844862,0.004303214785245346,0.00417946479029965,0.00441161895583073,0.004402119251549718,0.004363891595599491,0.004371541388070055,0.004409881743376451
