,Fold selected features,Fold #features
Fold_0,"['PRO_IL1B', 'PRO_HSPH1', 'PRO_ALK']",3
Fold_1,"['unstim_Tregnaive_Frequency', 'PRO_WWOX', 'PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_ALK', 'PRO_CCL3']",6
Fold_2,['unstim_CD4Trm_Frequency'],1
Fold_3,"['PRO_WWOX', 'PRO_IL1B']",2
Fold_4,"['PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_CCL3']",3
Fold_5,"['unstim_Tregnaive_Frequency', 'unstim_CD4Trm_Frequency', 'LPS_Granulocytes_159Tb_MAPKAPK2']",3
Fold_6,"['PRO_IL1B', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'PRO_ITGAV|ITGB3']",4
Fold_7,"['unstim_CD4Trm_Frequency', 'PRO_ALK']",2
Fold_8,"['PRO_IL1B', 'PRO_ASAH1', 'unstim_CD4Trm_Frequency', 'PRO_ALK']",4
Fold_9,"['PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_CCL3', 'PRO_ALK']",4
Fold_10,"['unstim_Tregnaive_Frequency', 'unstim_CD4Trm_Frequency', 'PRO_TOPBP1', 'PRO_IL1B']",4
Fold_11,"['unstim_CD4Trm_Frequency', 'PRO_ALK']",2
Fold_12,"['PRO_LDLR', 'PRO_BIRC3', 'unstim_CD4Trm_Frequency', 'PRO_ALK']",4
Fold_13,"['PRO_WWOX', 'PRO_BLK', 'PRO_IL1B']",3
Fold_14,"['unstim_CD4Tnaive_Frequency', 'TNF_Th1_149Sm_CREB', 'PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_ALK', 'unstim_NK_Frequency', 'PRO_CCL3']",7
Fold_15,"['PRO_WWOX', 'PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_ALK', 'PRO_BIRC3', 'PRO_CCL3']",6
Fold_16,"['PRO_IL1B', 'unstim_CD4Trm_Frequency', 'PRO_ALK']",3
