,Max Proba
CD4Tnaive_pSTAT5_IFNa,0.999
CD4Tnaive_pSTAT3_IFNa,0.986
CD4Tnaive_pSTAT1_IFNa,0.968
CD4Teff_pSTAT3_IFNa,0.822
intMCs_pCREB_IFNa,0.82
cMCs_pCREB_IFNa,0.791
CD8Tcells_Th1_pSTAT3_IFNa,0.789
MDSCs_pCREB_IFNa,0.762
CD4Teff_pSTAT5_IFNa,0.744
CD4negCD8negTcells_pSTAT6_IFNa,0.705
MDSCs_pSTAT3_IFNa,0.667
CD4negCD8negTcells_pNFkB_IFNa,0.665
mDCs_HLADR_IFNa,0.617
CD4Tcm_pSTAT5_IFNa,0.567
CD4Tregs_pNFkB_IFNa,0.557
CD8Tnaive_pSTAT5_IFNa,0.55
pDCs_pNFkB_IFNa,0.549
CD4Tcm_pSTAT3_IFNa,0.547
Granulocytes_pSTAT3_IFNa,0.528
CD4Tregs_pSTAT5_IFNa,0.518
NKT_pSTAT5_IFNa,0.505
cMCs_pSTAT3_IFNa,0.492
CD8Tcm_pNFkB_IFNa,0.476
CD8Tem_pSTAT5_IFNa,0.47
Bcells_pS6_IFNa,0.465
CD8Teff_pSTAT3_IFNa,0.426
CD4negCD8negTcells_pSTAT5_IFNa,0.412
CD8Tem_CCR2pos_pSTAT5_IFNa,0.411
NKT_pSTAT6_IFNa,0.409
CD8Tem_pSTAT6_IFNa,0.4
CD8Tnaive_pSTAT3_IFNa,0.4
Granulocytes_pCREB_IFNa,0.399
Granulocytes_pSTAT1_IFNa,0.394
mDCs_pSTAT3_IFNa,0.391
NK_cells_CD11cneg_pNFkB_IFNa,0.378
CD4Tregs_pSTAT3_IFNa,0.373
ncMCs_pNFkB_IFNa,0.372
CD8Tcm_pSTAT3_IFNa,0.353
CD8Tcells_Th1_pNFkB_IFNa,0.352
pDCs_pSTAT3_IFNa,0.331
ncMCs_pS6_IFNa,0.326
CD56hiCD16negNK_pNFkB_IFNa,0.326
pDCs_pS6_IFNa,0.315
CD4Teff_pSTAT6_IFNa,0.312
CD4Tem_pSTAT3_IFNa,0.311
CD8Tem_CCR2pos_pNFkB_IFNa,0.309
CD4Teff_pNFkB_IFNa,0.305
CD56hiCD16negNK_pp38_IFNa,0.3
CD4Tem_pSTAT5_IFNa,0.299
NKT_pNFkB_IFNa,0.269
NK_cells_CD11cneg_pS6_IFNa,0.231
CD8Teff_pSTAT6_IFNa,0.23
CD56loCD16posNK_pNFkB_IFNa,0.228
CD8Teff_pNFkB_IFNa,0.212
CD8Tcm_pSTAT5_IFNa,0.21
CD4Tnaive_pSTAT6_IFNa,0.21
intMCs_pS6_IFNa,0.203
CD8Tcells_Th1_pSTAT6_IFNa,0.201
CD4Tem_pNFkB_IFNa,0.198
Granulocytes_pSTAT5_IFNa,0.191
CD8Tem_pNFkB_IFNa,0.186
CD8Tcells_Th1_pSTAT5_IFNa,0.18
MDSCs_pS6_IFNa,0.172
NK_cells_CD11cpos_pNFkB_IFNa,0.157
CD8Tcm_CCR2pos_pSTAT6_IFNa,0.156
cMCs_pS6_IFNa,0.155
CD8Tnaive_pSTAT6_IFNa,0.152
mDCs_pS6_IFNa,0.132
ncMCs_pSTAT3_IFNa,0.121
intMCs_pNFkB_IFNa,0.114
CD4Tem_pSTAT6_IFNa,0.111
Bcells_pNFkB_IFNa,0.106
intMCs_pSTAT3_IFNa,0.096
cMCs_pNFkB_IFNa,0.093
CD4Tcm_pSTAT1_IFNa,0.088
CD8Tnaive_pSTAT1_IFNa,0.087
CD56hiCD16negNK_pSTAT3_IFNa,0.075
CD8Tcm_pSTAT6_IFNa,0.072
ncMCs_pSTAT1_IFNa,0.07
pDCs_pSTAT6_IFNa,0.068
MDSCs_pSTAT1_IFNa,0.061
CD8Tcm_CCR2pos_pSTAT5_IFNa,0.055
CD4negCD8negTcells_pSTAT1_IFNa,0.052
CD56hiCD16negNK_pSTAT6_IFNa,0.051
Bcells_pSTAT5_IFNa,0.05
NKT_pSTAT1_IFNa,0.048
CD8Teff_pSTAT1_IFNa,0.048
CD56hiCD16negNK_pS6_IFNa,0.047
CD4Tem_CCR2pos_pSTAT5_IFNa,0.046
CD8Tem_CCR2pos_pSTAT3_IFNa,0.04
MDSCs_pSTAT6_IFNa,0.038
ncMCs_pSTAT5_IFNa,0.038
CD4negCD8negTcells_pSTAT3_IFNa,0.035
CD4Tem_CCR2pos_pNFkB_IFNa,0.032
CD4Teff_pSTAT1_IFNa,0.026
CD4Tcm_pSTAT6_IFNa,0.025
NK_cells_CD11cpos_pSTAT1_IFNa,0.024
CD4Tcm_CCR2pos_pSTAT6_IFNa,0.021
CD8Tcm_CCR2pos_pNFkB_IFNa,0.016
CD56hiCD16negNK_pSTAT1_IFNa,0.016
CD4Tcm_CCR2pos_pCREB_IFNa,0.015
Bcells_pSTAT6_IFNa,0.015
CD8Tcells_Th1_pSTAT1_IFNa,0.015
mDCs_pSTAT1_IFNa,0.014
mDCs_pSTAT6_IFNa,0.014
cMCs_pSTAT6_IFNa,0.014
CD4Tcm_CCR2pos_pNFkB_IFNa,0.011
Bcells_pSTAT1_IFNa,0.009
CD8Tem_CCR2pos_pSTAT1_IFNa,0.008
CD4Tcm_CCR2pos_pSTAT1_IFNa,0.007
intMCs_pSTAT5_IFNa,0.007
NK_cells_CD11cneg_pSTAT3_IFNa,0.007
Bcells_pSTAT3_IFNa,0.006
NK_cells_CD11cneg_pSTAT1_IFNa,0.006
CD56loCD16posNK_pSTAT3_IFNa,0.006
CD4Tregs_pSTAT1_IFNa,0.005
CD8Tcm_pSTAT1_IFNa,0.005
NKT_pSTAT3_IFNa,0.004
CD8Tcm_CCR2pos_pSTAT3_IFNa,0.004
CD4Tem_CCR2pos_pSTAT6_IFNa,0.004
intMCs_pSTAT6_IFNa,0.003
pDCs_pSTAT1_IFNa,0.003
NK_cells_CD11cpos_pSTAT3_IFNa,0.002
intMCs_pSTAT1_IFNa,0.002
CD8Tcm_CCR2pos_pSTAT1_IFNa,0.002
CD8Tem_pSTAT1_IFNa,0.001
CD4Tcm_CCR2pos_pSTAT5_IFNa,0.001
cMCs_pSTAT1_IFNa,0.001
CD4Tem_CCR2pos_pSTAT1_IFNa,0.0
CD4Tcm_CCR2pos_pSTAT3_IFNa,0.0
CD4Tem_pSTAT1_IFNa,0.0
CD4Tem_CCR2pos_pSTAT3_IFNa,0.0
CD8Tem_pSTAT3_IFNa,0.0
