,Fold selected features,Fold #features
Fold_0,"['RHD', 'MIRLET7D', 'CDK10', 'YWHAQP5', 'MEMO1P1', 'RPL34P34', 'RPL23AP7', 'FAM21EP', 'HNRNPA3P6', 'RPS26P31']",10
Fold_1,"['RNA5SP387', 'KCNK6', 'VAMP1', 'MAGED1', 'Y_RNA.83', 'RP11-53I6.3', 'MT-TV', 'LZTFL1', 'C2CD2', 'RNA5SP267', 'RNA5SP352', 'CYSLTR2', 'CDK10', 'CFD', 'TRIO', 'GPR78', 'MTRNR2L8', 'CYP2W1', 'RNA5SP145', 'Y_RNA.361', 'RPL23AP82', 'AC009413.2', 'RNA5SP263', 'RNA5SP335', 'RPL23AP7', 'Y_RNA.286', 'THAP9-AS1', 'Y_RNA.74', 'PRKCB', 'RNY4P25', 'MIRLET7D', 'MT-TR', 'RP1-37C10.3', 'CDKN1A', 'RAP1GAP', 'CYP4B1', 'VIL1', 'MVK', 'PLB1', 'MT-TH', 'Y_RNA.221', 'SARS2', 'MT-TE', 'RNY3P1', 'MT-TM', 'GOLGA5P1', 'RP11-291B21.2', 'RNA5SP338', 'LMNA', 'YWHAQP5', 'HNRNPA3P6', 'MT-TS2', 'CDK5R1', 'SLC16A6', 'EMBP1', 'KNG1', 'GP9', 'PIR', 'GPX1P1', 'MT-TC', 'ALG5', 'MAGI2-AS3', 'RNA5SP149', 'MAMSTR', 'TNNI2', 'RPL36A-HNRNPH2', 'DUSP1', 'ZC3H8', 'RNA5SP74', 'RP11-120B7.1', 'RNA5SP150', 'C6orf203']",72
Fold_2,"['RNA5SP387', 'CTD-3088G3.8', 'Y_RNA.356', 'MVK', 'ANKHD1-EIF4EBP3', 'MT-TH', 'YWHAQP5', 'MTRNR2L8', 'HNRNPA3P6', 'SHANK1', 'MT-TM', 'FAM98B']",12
Fold_3,"['FGG', 'MT-TR', 'CTD-3222D19.5', 'CDK10', 'MT-TH', 'YWHAQP5', 'RPL34P34', 'RPL23AP7', 'MTRNR2L8', 'TRIO', 'GOLGA5P1', 'ACSS2']",12
Fold_4,"['RNA5SP387', 'PLB1', 'MVK', 'KIAA1257', 'MT-TH', 'RPL23AP7', 'TNFRSF8', 'ANKHD1-EIF4EBP3', 'GAPDHP60', 'MIRLET7D', 'SPINK5', 'ZNF3', 'RP11-120B7.1', 'HNRNPA3P6', 'CYP2W1']",15
Fold_5,"['RNA5SP387', 'MT-TI', 'Y_RNA.138', 'PLB1', 'MTND6P22', 'HCAR3', 'KIAA1257', 'MT-TH', 'MT-TV', 'ZNF738', 'Metazoa_SRP.56', 'ACACB', 'RNA5SP267', 'RNY3P1', 'MT-TM', 'GOLGA5P1', 'RPPH1', 'CDK10', 'HAL', 'YWHAQP5', 'RPL34P34', 'MTRNR2L8', 'TRIO', 'MT-TS2', 'CYP2W1', 'RNA5SP145', 'ADGRG3', 'NFE4', 'CXCR2P1', 'Y_RNA.361', 'RNY4', 'SNORD116-14', 'Y_RNA.201', 'RNA5SP335', 'RP11-390K5.1', 'RPL23AP7', 'Y_RNA.286', 'THAP9-AS1', 'E4F1', 'Y_RNA.74', 'MT-TC', 'Y_RNA.77', 'TPRN', 'RNA5SP149', 'SNORD97', 'XXbac-BPG32J3.22', 'AP001189.4', 'MAMSTR', 'MIRLET7D', 'RNY1', 'MT-TR', 'ITGB2-AS1', 'MIR142', 'RNY3', 'LINC01001', 'RNA5SP74']",56
Fold_6,"['Y_RNA.138', 'CLEC3B', 'JAKMIP2', 'MVK', 'RP11-53I6.3', 'MT-TH', 'RPL23AP7', 'THAP9-AS1', 'GOLGA5P1', 'MAGI2', 'MAMSTR', 'MIRLET7D', 'CDK10', 'YWHAQP5', 'ZNF3', 'RPL34P34', 'HNRNPA3P6', 'CYP2W1']",18
Fold_7,"['RNA5SP387', 'MIRLET7D', 'CDK10', 'MT-TH', 'RPL23AP7', 'GPX1P1', 'TRIO', 'RP11-466H18.1']",8
Fold_8,"['RNA5SP387', 'MT-TI', 'Y_RNA.138', 'MVK', 'Y_RNA.219', 'MT-TH', 'Y_RNA.221', 'MT-TV', 'RNY3P1', 'MT-TM', 'OXTR', 'RNA5SP506', 'CDK10', 'SMOX', 'YWHAQP5', 'TRIO', 'MTRNR2L8', 'MT-TS2', 'SNN', 'RPS4XP22', 'MAP1A', 'Y_RNA.201', 'ITGA2B', 'RP11-390K5.1', 'RPL23AP7', 'Y_RNA.286', 'THAP9-AS1', 'Y_RNA.74', 'MT-TC', 'MAGI2-AS3', 'MAGI2', 'AP001189.4', 'MIRLET7D', 'RNY1', 'MT-TR', 'DPP10-AS1', 'MIR142', 'SEPT5']",38
Fold_9,"['RNA5SP387', 'PLEK2', 'WDR87', 'PRPF39', 'MT-TH', 'GPX1P1', 'EFCAB14', 'IL18', 'ACACB', 'MT-TC', 'MT-TM', 'MIRLET7D', 'MT-TR', 'DPP10-AS1', 'CDK10', 'YWHAQP5', 'RPL34P34', 'TRIO', 'GPR78', 'MYO18B']",20
