,Max Proba
artificial.576,0.22783938086096509
artificial.276,0.1957792262665044
artificial.578,0.19093534789017574
artificial.560,0.17285896809367696
artificial.49,0.17117060071360607
artificial.437,0.16001137191751963
artificial.448,0.15982187435355705
artificial.365,0.14867858272607068
artificial.207,0.13042926432009627
artificial.554,0.12999593893254532
artificial.55,0.12162108883416695
artificial.144,0.10825258268876692
artificial.149,0.09049321561140998
artificial.456,0.07799778497861116
artificial.170,0.07611616818151279
artificial.545,0.0746075349274201
artificial.506,0.06675101275743324
artificial.586,0.06534175844261998
artificial.239,0.06530772270830176
artificial.339,0.06321291189552206
artificial.436,0.05876654445367771
artificial.46,0.05840409378306023
artificial.391,0.05439789884291355
artificial.98,0.05347822962070353
artificial.498,0.053234024845817386
artificial.265,0.05041006958344798
artificial.113,0.049912513456266634
artificial.45,0.0482335631282257
artificial.379,0.04761439620150905
artificial.551,0.04542697393386283
artificial.585,0.04542006166658329
artificial.264,0.044872018325741996
artificial.286,0.04236485639268596
artificial.202,0.04135198704575335
artificial.563,0.0413271373270184
artificial.169,0.041211156275116304
artificial.305,0.04099147424067081
artificial.123,0.04026036241801205
artificial.145,0.03901603098877904
artificial.337,0.03598876212099318
artificial.432,0.035309935818729675
artificial.570,0.03530779937491571
artificial.16,0.03440879730740651
artificial.421,0.033743571076684825
artificial.7,0.033579774024566
artificial.378,0.03340069517023604
artificial.332,0.03337739006351517
artificial.190,0.03232185852901123
artificial.383,0.031563734980205094
artificial.104,0.03135404367532234
artificial.373,0.03006400182782698
artificial.537,0.029756506422487543
artificial.155,0.029601183815162815
artificial.433,0.029149170272300105
artificial.147,0.02810013590373062
artificial.424,0.027928301126221022
artificial.229,0.026487235660089793
artificial.138,0.026393222650163042
artificial.533,0.02610952785253603
artificial.425,0.025837656809985027
artificial.522,0.025807749573340928
artificial.340,0.025405890004754475
artificial.209,0.02437602499608724
artificial.263,0.024228978881154467
artificial.577,0.02390576534096491
artificial.11,0.02322402145389794
artificial.561,0.023129396065393187
artificial.422,0.023042916318756344
artificial.540,0.023028735100071175
artificial.43,0.022786644687644356
artificial.509,0.022676569061950407
artificial.135,0.022500036528806482
artificial.79,0.02246057791034315
artificial.146,0.02243369702819071
artificial.406,0.021345567946468125
artificial.137,0.02110960865576749
artificial.544,0.020724304457553848
artificial.237,0.020617115311495092
artificial.362,0.0201182282310663
artificial.131,0.01984674532946796
artificial.414,0.01983543184950389
artificial.280,0.019582418781369192
artificial.440,0.019551274843443083
artificial.400,0.018853567655197013
artificial.77,0.01881210854160634
artificial.28,0.01857441533647964
artificial.389,0.01844217652098993
artificial.455,0.01835623583190813
artificial.550,0.01811347366854766
artificial.449,0.01806954521592784
artificial.412,0.017727110075367834
artificial.423,0.017718662566978287
artificial.371,0.017716010444865406
artificial.404,0.017576044549975828
artificial.31,0.017433282898685943
artificial.457,0.017021340187301205
artificial.285,0.016623568425039505
artificial.119,0.016116228758803332
artificial.397,0.0160463378124876
artificial.347,0.015283570282583103
artificial.129,0.015182811629752536
artificial.206,0.014885449256996015
artificial.534,0.014809584457797063
artificial.201,0.01474924355344123
artificial.230,0.014387584254629446
artificial.361,0.014380825287694708
artificial.212,0.014246151505648947
artificial.148,0.014217692742488734
artificial.44,0.014096699440748229
artificial.199,0.013904458298691585
artificial.85,0.013530387513786612
artificial.572,0.013144469733913916
artificial.97,0.013103856512976485
artificial.121,0.012963211498207478
artificial.52,0.012814422496676324
artificial.484,0.012808226292823835
artificial.122,0.012638182324661025
artificial.61,0.012433581753542448
artificial.71,0.012409195650822425
artificial.48,0.012265065081129659
artificial.358,0.012047103446130407
artificial.527,0.011966931774062288
artificial.50,0.011843390191027616
artificial.546,0.011804623852164017
artificial.18,0.01173243459212417
artificial.564,0.011642384710046227
artificial.569,0.0114144994926178
artificial.438,0.011377489179822895
artificial.505,0.011362928631370459
artificial.19,0.010871025442603353
artificial.70,0.010690609526535283
artificial.338,0.01052809361842806
artificial.477,0.010466342644310218
artificial.360,0.010409526489656883
artificial.268,0.010393809524947836
artificial.355,0.010256195946871204
artificial.184,0.010253383909903095
artificial.267,0.010181051531377714
artificial.372,0.010055234568886117
artificial.557,0.01003358347376591
artificial.548,0.010016832774124133
artificial.385,0.009588617703031594
artificial.409,0.009535888551452704
artificial.68,0.009375641220864083
artificial.84,0.009359460525942389
artificial.336,0.009258005744179424
artificial.91,0.009252629487882424
artificial.538,0.009247043768445809
artificial.168,0.00924065726218903
artificial.366,0.009123783439795934
artificial.356,0.009114738367433518
artificial.407,0.009080569107071581
artificial.14,0.008849942694227593
artificial.90,0.008620919374228906
artificial.370,0.008584999598486744
artificial.279,0.00850954226605907
artificial.363,0.008481231610344767
artificial.288,0.008387623060363366
artificial.210,0.008320229756075574
artificial.541,0.008231589222974234
artificial.390,0.008059666340443026
artificial.375,0.008023889700968921
artificial.32,0.007976497948148698
artificial.1,0.00791124752899061
artificial.130,0.007875601061340096
artificial.325,0.007871098269825216
artificial.53,0.007766371761376961
artificial.141,0.0077580238177491516
artificial.23,0.007706869494743364
artificial.392,0.007437477629051166
artificial.426,0.007345901065186656
artificial.92,0.0072230087525485915
artificial.526,0.007179999248717601
artificial.25,0.007174339710005184
artificial.253,0.00703157407965916
artificial.51,0.007003744721322091
artificial.127,0.006962413836409613
artificial.508,0.006945332544464694
artificial.4,0.006901450248322101
artificial.567,0.00683661539925936
artificial.364,0.006832839197110446
artificial.64,0.0067799545710437
artificial.307,0.006777867611607219
artificial.15,0.006597248010612658
artificial.245,0.00650787790727582
artificial.287,0.006480227758194836
artificial.394,0.006419551137895921
artificial.3,0.006403799113699224
artificial.528,0.006395245405621273
artificial.330,0.006344608312475869
artificial.398,0.006300151236259485
artificial.58,0.006276608303340294
artificial.133,0.00620131273803649
artificial.374,0.006136155534773903
artificial.441,0.005985155346380496
artificial.413,0.005981458198659341
artificial.345,0.005960639711195919
artificial.359,0.005956990430860309
artificial.260,0.005938734634999473
artificial.247,0.0058548428309392955
artificial.399,0.005692315396075969
artificial.584,0.005567556654238932
artificial.41,0.005558686948792711
artificial.124,0.005551945392685238
artificial.447,0.00555152906963235
artificial.565,0.0055084921474136015
artificial.323,0.005494270809783738
artificial.393,0.005427418305400263
artificial.59,0.005419533015313274
artificial.101,0.005283900688320666
artificial.568,0.00527479124757612
artificial.205,0.005251625767612632
artificial.452,0.005239900574077041
artificial.314,0.005237837919357592
artificial.191,0.005228700271276125
artificial.166,0.005216839603272583
artificial.435,0.005149443037684095
artificial.42,0.005060410902888473
artificial.428,0.00505912508708427
artificial.341,0.005031550369645091
