,Max Proba
IL.1.R4,0.998
Angiopoietin.2,0.984
Siglec.6,0.888
PLXB2,0.841
SLPI,0.755
Antithrombin.III,0.677
Activin.A,0.639
VEGF121,0.632
sTie.2,0.571
GPNMB,0.481
S100A12,0.47
SLIK5,0.434
GDF2,0.372
PAI.1,0.364
RELT,0.361
NEGR1,0.357
BID,0.352
HCG,0.328
Angiogenin,0.317
AFP,0.285
uPA,0.256
Cystatin.C,0.254
EphB4,0.246
annexin.II,0.245
Growth.hormone.receptor,0.233
annexin.I,0.23
MMP.12,0.226
MIP.1a,0.221
b2.Microglobulin,0.21
ALCAM,0.21
ROBO2,0.206
CD5L,0.199
SPINT2,0.196
VEGF.sR2,0.189
DERM,0.181
BGN,0.179
Ku70,0.173
PTN,0.173
FABP,0.169
TIG2,0.167
HPLN1,0.162
RAP,0.157
Notch.1,0.153
GPC2,0.147
ASAH2,0.147
TIMP.3,0.146
SDF.1,0.146
Vitronectin,0.144
GP114,0.14
TLR4.MD.2.complex,0.139
GP1BA,0.139
DLC8,0.137
GRN,0.134
CHL1,0.131
TGF.b1,0.13
Cadherin.5,0.128
Trypsin.2,0.122
MCP.3,0.118
AN32B,0.116
Trypsin,0.115
OLR1,0.113
CAMK1D,0.113
Angiotensinogen,0.112
SH21A,0.102
PlGF,0.101
X3HIDH,0.1
H2B2E,0.1
MO2R1,0.098
ROR1,0.098
SCGF.beta,0.093
Rb,0.092
Thyroxine.Binding.Globulin,0.091
ATPO,0.091
Thymidine.kinase,0.089
C1.Esterase.Inhibitor,0.088
IP.10,0.088
LAG.3,0.088
Kallikrein.7,0.087
IL.12.RB2,0.087
GREM1,0.082
Testican.1,0.079
STAT1,0.077
Endostatin,0.077
HEMK2,0.076
ILT.2,0.073
Galectin.7,0.072
FGF.10,0.072
CDK1.cyclin.B,0.072
sTie.1,0.071
G.CSF.R,0.07
SSRP1,0.069
FSH,0.069
AMGO2,0.067
Met,0.066
sL.Selectin,0.065
IL.1F6,0.065
Gelsolin,0.064
Plasminogen,0.064
PARC,0.063
GA733.1.protein,0.06
MDM2,0.06
NKp30,0.059
LBP,0.059
PDE1A,0.057
LYVE1,0.057
cIAP.2,0.056
PLXC1,0.056
PCSK9,0.056
contactin.1,0.055
a1.Antitrypsin,0.055
SCF.sR,0.055
C1QR1,0.055
ANK2,0.054
Troponin.I..skeletal..fast.twitch,0.054
ISLR2,0.053
SET,0.053
a2.HS.Glycoprotein,0.051
IL.18.Ra,0.05
ECM1,0.049
MIC.1,0.049
MIS,0.049
CD59,0.048
TFF1,0.048
eIF.5,0.046
PRL,0.046
SP.D,0.045
PolyUbiquitin.K63,0.044
IGFBP.6,0.043
sICAM.2,0.042
Ferritin,0.041
NID2,0.041
HGF,0.041
calgranulin.B,0.04
GFRa.1,0.039
PDE11,0.037
BMPER,0.037
transcription.factor.MLR1..isoform.CRA_b,0.037
Stanniocalcin.1,0.036
TF,0.036
FGF.20,0.035
SCGF.alpha,0.035
CD97,0.034
OX2G,0.034
IGFBP.2,0.034
MED.1,0.033
PSMA,0.033
CYTN,0.033
LEG9,0.033
Collectin.Kidney.1,0.032
Cathepsin.D,0.032
GPC6,0.032
TSP2,0.031
IL.1.sR9,0.031
IL.1a,0.031
granzyme.A,0.031
MEPE,0.03
C1q,0.029
FSTL3,0.029
kallikrein.13,0.028
TCCR,0.028
BMP10,0.028
Histone.H2A.z,0.027
IL.8,0.027
COLEC12,0.027
BLC,0.027
NUDC3,0.026
TNFSF15,0.026
ATP.synthase.beta.chain,0.026
CK.MB,0.025
SARP.2,0.025
vWF,0.025
BSSP4,0.025
Neurotrophin.3,0.025
MK11,0.024
MP2K2,0.023
Protein.C,0.023
Nogo.Receptor,0.023
Granulysin,0.022
LSAMP,0.022
DYRK3,0.022
Glutathione.S.transferase.Pi,0.022
EPO.R,0.022
X41,0.022
NXPH1,0.021
Insulin,0.021
FGF.19,0.021
CYTT,0.021
IL.1Ra,0.021
CTGF,0.021
Survivin,0.02
Semaphorin.3A,0.02
IL.7,0.02
Trefoil.factor.2,0.019
Cadherin.E,0.019
CTACK,0.019
PIAS4,0.019
Troponin.T,0.019
FGF.8B,0.019
BNP.32,0.019
QORL1,0.019
PERL,0.018
ALK.1,0.018
ALT,0.018
AK1A1,0.018
ANGL4,0.018
CYTF,0.018
discoidin.domain.receptor.1,0.017
ULBP.2,0.017
CD38,0.017
CLC4K,0.017
JAG1,0.016
H2A3,0.016
DSC2,0.016
NET4,0.016
Discoidin.domain.receptor.2,0.016
IL.20,0.016
Dtk,0.016
RBM39,0.016
IL.11,0.016
Activin.AB,0.016
CATC,0.016
CATE,0.015
cGMP.stimulated.PDE,0.015
SHPS1,0.015
Carbonic.anhydrase.VII,0.015
CAPG,0.015
ADAM.9,0.015
CDK2.cyclin.A,0.015
NADPH.P450.Oxidoreductase,0.015
NOTC2,0.015
sRANKL,0.014
Transferrin,0.014
DPP2,0.014
Aminoacylase.1,0.014
C1r,0.014
P.Selectin,0.014
PAFAH.beta.subunit,0.014
PDGFRA,0.014
MAPKAPK3,0.014
dopa.decarboxylase,0.014
Protease.nexin.I,0.014
GHC2,0.013
IL.23.R,0.013
Adiponectin,0.013
TRAIL.R4,0.013
RET,0.013
Osteopontin,0.013
Artemin,0.013
gp130..soluble,0.013
IL.27,0.013
Cathepsin.A,0.013
Cadherin.2,0.012
Granzyme.B,0.012
gpIIbIIIa,0.012
Nectin.like.protein.1,0.012
LGMN,0.012
Thyroglobulin,0.012
