,Fold selected features,Fold #features
Fold_0,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_IL246', 'Granulocytes_pS6_Unstim', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa']",21
Fold_1,"['CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'Granulocytes_pMK2_PI', 'CD8Tnaive_pSTAT3_LPS', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD4Tregs_pSTAT5_PI']",20
Fold_2,"['intMCs_pCREB_TNFa', 'mDCs_pCREB_IL33', 'Bcells_pS6_LPS', 'CD4Tnaive_pSTAT5_PI', 'CD8Tem_CCR2pos_pNFkB_IL33', 'CD8Tcells_Th1_pS6_IL33', 'Granulocytes_pS6_TNFa', 'MDSCs_pSTAT3_GMCSF', 'intMCs_pCREB_IFNa', 'CD4Tnaive_pSTAT5_LPS', 'CD8Tcm_CCR2pos_pSTAT3_LPS', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'cMCs_HLADR_IL33', 'CD4Tnaive_pSTAT5_Unstim', 'Granulocytes_pSTAT3_IL33', 'ncMCs_pSTAT1_LPS', 'Bcells_pS6_IL33', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT1_LPS', 'CD4Teff_pNFkB_IL33', 'Granulocytes_pNFkB_IL33', 'CD4Tnaive_pSTAT5_IFNa', 'CD56hiCD16negNK_pSTAT3_LPS', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_HLADR_IL33', 'CD4Tregs_pSTAT3_LPS', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'CD8Tnaive_pSTAT3_LPS', 'CD8Tcells_Th1_pSTAT3_IFNa', 'ncMCs_pSTAT3_LPS', 'MDSCs_pCREB_LPS', 'CD8Tnaive_pSTAT3_IL33', 'intMCs_pS6_GMCSF', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_LPS', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_TNFa', 'CD4negCD8negTcells_pNFkB_IL33', 'CD8Tcm_CCR2pos_HLADR_IL33']",43
Fold_3,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'CD56hiCD16negNK_pNFkB_IL246', 'CD8Tnaive_pSTAT3_LPS', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'CD8Tcells_Th1_pS6_PI', 'intMCs_pS6_TNFa', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'Granulocytes_pSTAT3_TNFa', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'CD56hiCD16negNK_pNFkB_PI', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI']",24
Fold_4,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'NK_cells_CD11cpos_HLADR_PI', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD8Teff_pSTAT5_PI', 'CD4Tnaive_pSTAT5_IL246', 'CD56hiCD16negNK_HLADR_Unstim', 'intMCs_pCREB_GMCSF', 'Granulocytes_IkB_Unstim', 'CD8Tnaive_pNFkB_TNFa', 'Bcells_pS6_PI', 'CD8Tcm_pNFkB_TNFa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI']",28
Fold_5,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_IFNa', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'Granulocytes_pS6_Unstim', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI']",22
Fold_6,"['CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_LPS', 'CD4Tnaive_pSTAT3_IL246', 'pDCs_HLADR_PI', 'Granulocytes_pMK2_PI', 'NK_cells_CD11cpos_HLADR_PI', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'Bcells_pS6_PI', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI', 'CD4negCD8negTcells_pNFkB_IL33']",19
Fold_7,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'ncMCs_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_IL246', 'NK_cells_CD11cpos_HLADR_PI', 'Granulocytes_pS6_Unstim', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'CD8Tcm_pNFkB_TNFa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI', 'CD4negCD8negTcells_pNFkB_IL33']",22
Fold_8,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'Granulocytes_pSTAT5_GMCSF', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI']",21
Fold_9,"['CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tregs_pSTAT5_LPS', 'NK_cells_CD11cpos_HLADR_PI', 'Granulocytes_pS6_Unstim', 'ncMCs_pMK2_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'intMCs_pCREB_GMCSF', 'Granulocytes_pS6_LPS', 'Granulocytes_pMK2_PI', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tregs_pSTAT5_PI']",20
