,Fold selected features,Fold #features
Fold_0,"['Granulocytes_IkB_TNFa', 'MDSCs_pS6_TNFa', 'intMCs_pS6_TNFa', 'CD4Tcm_pNFkB_TNFa', 'CD4Tcm_pSTAT5_IL246', 'mDCs_HLADR_TNFa', 'cMCs_pS6_TNFa', 'CD4Tnaive_pSTAT5_PI', 'ncMCs_pNFkB_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'intMCs_pNFkB_TNFa', 'CD8Tnaive_pNFkB_TNFa', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'CD4Teff_pSTAT3_IL246', 'intMCs_IkB_TNFa', 'CD4Teff_pNFkB_TNFa', 'ncMCs_pS6_TNFa', 'pDCs_pNFkB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tregs_pNFkB_PI', 'mDCs_pCREB_TNFa', 'CD8Tnaive_pSTAT3_TNFa', 'pDCs_pS6_TNFa', 'pDCs_pMK2_PI', 'Granulocytes_pSTAT3_TNFa', 'ncMCs_HLADR_PI', 'cMCs_HLADR_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF']",34
Fold_1,"['Granulocytes_IkB_TNFa', 'ncMCs_HLADR_LPS', 'CD4Tcm_pNFkB_TNFa', 'intMCs_pCREB_IFNa', 'NK_cells_CD11cpos_HLADR_PI', 'Granulocytes_pSTAT3_GMCSF', 'Granulocytes_IkB_LPS', 'CD4Tnaive_pSTAT5_PI', 'mDCs_pSTAT5_GMCSF', 'Granulocytes_pS6_GMCSF', 'Granulocytes_pSTAT5_IFNa', 'Granulocytes_pS6_PI', 'pDCs_pMK2_LPS', 'CD8Tnaive_pNFkB_TNFa', 'CD8Teff_pSTAT5_PI', 'CD8Tcm_CCR2pos_pERK_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_LPS', 'MDSCs_pCREB_IFNa', 'CD4Tnaive_pSTAT5_IFNa', 'Granulocytes_IkB_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pNFkB_GMCSF', 'Granulocytes_pS6_Unstim', 'CD8Tcells_Th1_pSTAT3_IFNa', 'pDCs_pMK2_PI', 'CD4negCD8negTcells_pSTAT3_LPS', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF']",32
Fold_2,"['Granulocytes_IkB_TNFa', 'CD4Tcm_pNFkB_TNFa', 'CD4Tnaive_pNFkB_PI', 'mDCs_HLADR_TNFa', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'Bcells_pS6_PI', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'MDSCs_pMK2_PI', 'CD4Teff_pSTAT3_IL246', 'Granulocytes_IkB_PI', 'ncMCs_pS6_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tregs_pNFkB_PI', 'CD4Tregs_pSTAT5_PI', 'ncMCs_HLADR_PI', 'pDCs_pp38_PI', 'ncMCs_pS6_PI', 'CD56hiCD16negNK_pS6_PI', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF']",26
Fold_3,"['CD4Tcm_pNFkB_TNFa', 'CD4Tcm_pSTAT5_IL246', 'CD4Tnaive_pNFkB_PI', 'Granulocytes_pCREB_IL246', 'cMCs_pS6_TNFa', 'CD4Tem_pMK2_PI', 'NKT_pMK2_PI', 'CD4Tnaive_pSTAT5_PI', 'MDSCs_pCREB_LPS', 'CD4Teff_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'Granulocytes_pS6_PI', 'CD4negCD8negTcells_pNFkB_PI', 'CD8Tnaive_pNFkB_TNFa', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'NK_cells_CD11cpos_pS6_PI', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT5_IFNa', 'CD8Tcells_Th1_pS6_PI', 'CD4Tregs_pNFkB_PI', 'Granulocytes_pS6_Unstim', 'CD4Tregs_pSTAT5_PI', 'pDCs_pS6_TNFa', 'pDCs_pp38_PI', 'CD56hiCD16negNK_pS6_PI', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF']",30
Fold_4,"['CD4Tcm_pNFkB_TNFa', 'CD56hiCD16negNK_pSTAT5_IL246', 'pDCs_pS6_IFNa', 'CD4Tcm_pSTAT5_IL246', 'CD4Tnaive_pNFkB_PI', 'MDSCs_pCREB_IL33', 'CD4Tem_pMK2_PI', 'CD56loCD16posNK_pSTAT3_IFNa', 'MDSCs_pCREB_LPS', 'cMCs_pCREB_IFNa', 'Granulocytes_pS6_PI', 'pDCs_pMK2_LPS', 'Granulocytes_pS6_LPS', 'MDSCs_pCREB_IFNa', 'ncMCs_pSTAT3_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tregs_pNFkB_PI', 'CD4Teff_pSTAT3_IFNa', 'Bcells_pS6_IFNa', 'CD4Tregs_pSTAT5_PI', 'ncMCs_pS6_IFNa', 'mDCs_IkB_IL246', 'CD4Tnaive_pSTAT3_Unstim', 'CD4Tnaive_pSTAT3_TNFa', 'CD8Tcells_Th1_pNFkB_PI', 'Granulocytes_pMK2_PI', 'Granulocytes_pCREB_IL246', 'intMCs_pCREB_IFNa', 'CD8Teff_pSTAT3_IFNa', 'CD4Tcm_pSTAT3_IFNa', 'CD8Tnaive_pSTAT5_PI', 'CD4Tregs_pNFkB_IFNa', 'Granulocytes_pCREB_PI', 'Granulocytes_pS6_GMCSF', 'CD4Teff_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_IFNa', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'pDCs_pSTAT6_IL246', 'pDCs_pSTAT3_IL246', 'CD4Tcm_pSTAT5_Unstim', 'CD56hiCD16negNK_pMK2_Unstim', 'CD4Teff_pSTAT3_IL246', 'CD56hiCD16negNK_pNFkB_IFNa', 'CD8Tcells_Th1_pS6_PI', 'Granulocytes_pS6_Unstim', 'ncMCs_pSTAT6_IL246', 'CD8Tcells_Th1_pSTAT3_IFNa', 'pDCs_pMK2_PI', 'ncMCs_HLADR_PI', 'MDSCs_pSTAT5_PI']",52
Fold_5,"['Granulocytes_pS6_TNFa', 'CD4Tcm_pSTAT5_IL246', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_TNFa', 'cMCs_IkB_IL246', 'Granulocytes_pS6_Unstim', 'Granulocytes_pCREB_IL246', 'CD4Tnaive_pSTAT5_PI']",9
Fold_6,"['ncMCs_pMK2_PI', 'CD4Tnaive_pNFkB_PI', 'MDSCs_pCREB_IL33', 'CD8Tnaive_pNFkB_PI', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tem_pMK2_PI', 'Granulocytes_IkB_LPS', 'CD4Tnaive_pSTAT5_PI', 'Granulocytes_pS6_PI', 'CD8Tnaive_pNFkB_TNFa', 'intMCs_pCREB_TNFa', 'NKT_pp38_PI', 'NK_cells_CD11cpos_pS6_PI', 'MDSCs_pCREB_IFNa', 'CD4Teff_pNFkB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tregs_pNFkB_PI', 'CD4Tregs_pSTAT5_PI', 'pDCs_pS6_TNFa', 'ncMCs_pS6_PI', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'Granulocytes_pCREB_IL246', 'intMCs_pCREB_GMCSF', 'CD8Tcm_pNFkB_PI', 'CD8Tnaive_pSTAT5_PI', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Teff_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'MDSCs_pSTAT3_PI', 'CD4negCD8negTcells_pNFkB_PI', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'MDSCs_pMK2_PI', 'pDCs_pS6_LPS', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT5_IFNa', 'CD8Tcells_Th1_pS6_PI', 'intMCs_pNFkB_PI', 'MDSCs_pCREB_PI', 'pDCs_pMK2_PI', 'ncMCs_HLADR_PI', 'pDCs_pS6_PI']",44
Fold_7,"['CD4Tcm_pNFkB_TNFa', 'CD4Tcm_pSTAT5_IL246', 'ncMCs_pNFkB_IL246', 'mDCs_HLADR_TNFa', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Tnaive_pSTAT5_PI', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'Granulocytes_pS6_PI', 'CD8Tnaive_pNFkB_TNFa', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT5_IFNa', 'CD8Tcells_Th1_pS6_PI', 'Granulocytes_pS6_Unstim', 'CD4Tregs_pSTAT5_PI', 'pDCs_pS6_TNFa', 'pDCs_pMK2_PI', 'ncMCs_HLADR_PI', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pCREB_IL246', 'intMCs_pCREB_GMCSF']",23
Fold_8,"['CD4Tcm_pNFkB_TNFa', 'CD4Tcm_pSTAT5_IL246', 'MDSCs_pCREB_IL33', 'Granulocytes_pCREB_IL246', 'CD8Tnaive_pSTAT5_PI', 'MDSCs_pCREB_LPS', 'Granulocytes_pCREB_PI', 'ncMCs_pNFkB_TNFa', 'Granulocytes_pS6_PI', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'CD4Teff_pSTAT3_IL246', 'CD4Teff_pNFkB_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tregs_pNFkB_PI', 'CD4Tregs_pSTAT5_PI', 'pDCs_pS6_TNFa', 'pDCs_pMK2_PI', 'cMCs_HLADR_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF']",24
Fold_9,"['CD4Tcm_pNFkB_TNFa', 'Bcells_pS6_Unstim', 'CD4Tcm_pSTAT5_IL246', 'CD4Tregs_pSTAT5_LPS', 'Bcells_pS6_LPS', 'Granulocytes_IkB_LPS', 'CD4Tregs_pNFkB_IFNa', 'MDSCs_pCREB_LPS', 'CD4Tnaive_pSTAT5_PI', 'CD4Tem_CCR2pos_pSTAT1_LPS', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'pDCs_pMK2_LPS', 'CD8Teff_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'Granulocytes_pS6_LPS', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'pDCs_pS6_LPS', 'CD4Teff_pERK_IL246', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT5_IFNa', 'Granulocytes_pCREB_LPS', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pNFkB_GMCSF', 'CD4Tregs_pNFkB_PI', 'Granulocytes_pS6_Unstim', 'CD56hiCD16negNK_pCREB_LPS', 'ncMCs_pSTAT6_IL246', 'CD4Teff_pSTAT3_IFNa', 'CD4negCD8negTcells_pSTAT1_LPS', 'CD4Tcm_pSTAT5_LPS', 'Granulocytes_pMK2_PI', 'pDCs_pMK2_PI', 'CD8Teff_pSTAT3_LPS', 'ncMCs_pS6_IFNa', 'mDCs_IkB_IL246', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pCREB_IL246', 'intMCs_pCREB_GMCSF']",40
