,Fold selected features,Fold #features
Fold_0,"['Granulocytes_pS6_TNFa', 'Granulocytes_IkB_TNFa', 'CD8Tnaive_pSTAT3_TNFa', 'CD4Tcm_pNFkB_TNFa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Teff_pSTAT3_IL246', 'cMCs_HLADR_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT3_TNFa']",11
Fold_1,"['Granulocytes_pS6_TNFa', 'Granulocytes_IkB_TNFa', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_GMCSF', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",10
Fold_2,"['Granulocytes_IkB_TNFa', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_GMCSF', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_TNFa', 'intMCs_pCREB_GMCSF']",7
Fold_3,"['Granulocytes_pS6_TNFa', 'CD4Tcm_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_Unstim', 'Granulocytes_pS6_PI', 'CD4Teff_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_Unstim']",8
Fold_4,"['Granulocytes_pS6_TNFa', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_GMCSF', 'MDSCs_pCREB_IFNa', 'Granulocytes_pS6_PI', 'MDSCs_pCREB_IL33', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tcm_pSTAT3_IFNa', 'CD4Tnaive_pSTAT3_Unstim', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_IFNa', 'CD56loCD16posNK_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",15
Fold_5,"['Granulocytes_pS6_TNFa', 'CD4Tcm_pSTAT5_IL246', 'Granulocytes_pS6_Unstim', 'CD4Tnaive_pSTAT3_TNFa']",4
Fold_6,"['Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_GMCSF', 'MDSCs_pCREB_IFNa', 'CD4Tnaive_pSTAT3_PI', 'CD8Tnaive_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa', 'intMCs_pCREB_GMCSF']",9
Fold_7,"['Granulocytes_pS6_TNFa', 'CD4Tcm_pNFkB_TNFa', 'pDCs_pS6_TNFa', 'Granulocytes_pS6_GMCSF', 'mDCs_HLADR_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_Unstim', 'intMCs_pCREB_GMCSF']",8
Fold_8,"['MDSCs_pCREB_LPS', 'Granulocytes_pS6_TNFa', 'CD4Tcm_pNFkB_TNFa', 'intMCs_pCREB_TNFa', 'CD4Tregs_pSTAT5_PI', 'MDSCs_pCREB_IL33', 'cMCs_HLADR_TNFa', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pCREB_IL246', 'intMCs_pCREB_GMCSF']",12
Fold_9,"['Granulocytes_pS6_LPS', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_Unstim', 'intMCs_pCREB_GMCSF']",6
