,Fold selected features,Fold #features
Fold_0,"['PLXB2', 'Angiopoietin.2', 'Granulocytes', 'Siglec.6', 'Granulocytes_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'SLPI', 'VEGF121', 'sTie.2', 'Activin.A', 'CD4posTnaive_STAT3_unstim', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4']",16
Fold_1,"['Angiopoietin.2', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Angiogenin', 'DCs_STAT6_IL246', 'Granulocytes_STAT1_IFNa', 'NKT_STAT1_IFNa', 'MIC.1', 'sTie.2', 'Activin.A', 'MMP.12', 'CD4posTnaive_STAT3_unstim', 'Bcells', 'Granulocytes_ERK_GMCSF', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'IL.1.R4', 'PLXB2', 'MIP.1a', 'VEGF121', 'IL.18.Ra', 'Siglec.6', 'Glypican.3', 'mDCs', 'uPA', 'CD69posCD8Tmem_STAT1_IFNa', 'PAI.1', 'SLPI', 'CD62LposCD4Tnaive_STAT3_unstim', 'discoidin.domain.receptor.1', 'CD69posCD56loCD16negNK_STAT5_IL246', 'Granulocytes_CREB_GMCSF', 'NKT']",33
Fold_2,"['PLXB2', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Siglec.6', 'Glypican.3', 'Granulocytes_STAT1_IFNa', 'SLPI', 'MMP.12', 'Activin.A', 'discoidin.domain.receptor.1', 'Cystatin.C', 'CD4posTnaive_STAT3_unstim', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'DCs_CREB_LPS', 'CCR5posCCR2posCD4Tem', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'NK_STAT1_IFNa', 'mDCs_S6_LPS', 'Granulocytes_CREB_GMCSF', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'IL.1.R4']",24
Fold_3,"['PLXB2', 'Angiopoietin.2', 'Granulocytes', 'Siglec.6', 'Bcells_STAT1_IFNa', 'Granulocytes_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'SLPI', 'VEGF121', 'MMP.12', 'Activin.A', 'sTie.2', 'Antithrombin.III', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tem', 'HCK', 'HCG', 'NK_STAT1_IFNa', 'IL.1.R4']",20
Fold_4,"['Angiopoietin.2', 'S100A12', 'pDCs_STAT1_IFNa', 'Granulocytes', 'BGN', 'Granulocytes_STAT1_IFNa', 'HRG', 'mDCs_STAT1_IFNa', 'sTie.2', 'Activin.A', 'MMP.12', 'CCR5posCCR2posCD8Tcm_STAT6_IFNa', 'IP.10', 'Antithrombin.III', 'CD8Tef', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'VEGF121', 'PLXB2', 'MCP.3', 'Siglec.6', 'mDCs', 'SPINT2', 'GRN', 'SLIK5', 'ASAH2', 'SLPI', 'discoidin.domain.receptor.1', 'Growth.hormone.receptor', 'CD69posCD56loCD16negNK_STAT5_IL246', 'MP2K4', 'HCG', 'CD56loCD16negNK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF']",38
Fold_5,"['PLXB2', 'MIP.1a', 'Angiopoietin.2', 'Granulocytes', 'Siglec.6', 'Granulocytes_STAT1_IFNa', 'uPA', 'GRN', 'SLIK5', 'mDCs_STAT1_IFNa', 'SLPI', 'MMP.12', 'Activin.A', 'sTie.2', 'Trypsin', 'Cystatin.C', 'Bcells', 'Granulocytes_p38_LPS', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Granulocytes_S6_unstim', 'NKT', 'IL.1.R4']",24
Fold_6,"['Angiopoietin.2', 'BNP.32', 'S100A12', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'Granulocytes', 'DCs_STAT6_IL246', 'Granulocytes_STAT1_IFNa', 'Granulocytes_IkB_LPS', 'sTie.2', 'Activin.A', 'MMP.12', 'Antithrombin.III', 'Granulocytes_ERK_GMCSF', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'VEGF121', 'PLXB2', 'MCP.3', 'Siglec.6', 'mDCs', 'SPINT2', 'intMCs_STAT1_IFNa', 'PAI.1', 'NEGR1', 'SLPI', 'HCG', 'Galectin.7', 'CD56loCD16negNK_STAT1_IFNa']",31
Fold_7,"['PLXB2', 'CD62LposCD8Tnaive_STAT1_IFNa', 'Angiopoietin.2', 'Granulocytes', 'Angiogenin', 'Siglec.6', 'NKT_STAT1_IFNa', 'uPA', 'sRAGE', 'SLIK5', 'DSC2', 'SLPI', 'MMP.12', 'Activin.A', 'sTie.2', 'discoidin.domain.receptor.1', 'BLC', 'Cystatin.C', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'HCG', 'OX2G', 'NK_STAT1_IFNa', 'mDCs_S6_LPS', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4']",25
Fold_8,"['Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'CD62LposCD4Tnaive_STAT5_unstim', 'CD4Tcm_STAT5_unstim', 'Granulocytes', 'DCs_STAT6_IL246', 'Angiogenin', 'Granulocytes_STAT1_IFNa', 'Notch.1', 'BID', 'MIC.1', 'sTie.2', 'Activin.A', 'MMP.12', 'CD4posTnaive_STAT3_unstim', 'Bcells', 'SMOC1', 'RELT', 'SAP', 'Granulocytes_ERK_GMCSF', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'RAP', 'NK_STAT1_IFNa', 'TCRgdposT_STAT5_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Granulocytes_S6_unstim', 'IL.1.R4', 'PLXB2', 'VEGF121', 'GDF2', 'CCR5posCCR2posCD4Tem_STAT5_unstim', 'PTN', 'Cathepsin.A', 'Siglec.6', 'Glypican.3', 'GRN', 'PARC', 'MMP.9', 'SLPI', 'NEGR1', 'CD62LposCD4Tnaive_STAT3_unstim', 'discoidin.domain.receptor.1', 'Cystatin.C', 'Gelsolin', 'CD69posCD56loCD16negNK_STAT5_IL246', 'CD8Tef_STAT5_IFNa', 'MO2R1', 'ISLR2', 'ILT.2', 'Granulocytes_CREB_GMCSF', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim']",52
Fold_9,"['PLXB2', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Siglec.6', 'Granulocytes_STAT1_IFNa', 'SPINT2', 'SLIK5', 'mDCs_STAT1_IFNa', 'SLPI', 'VEGF121', 'MMP.12', 'Activin.A', 'sTie.2', 'PAI.1', 'CD4posTnaive_STAT3_unstim', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'HCG', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'IL.1.R4']",24
