,Fold selected features,Fold #features
Fold_0,"['H2B2E', 'S100A12', 'Notch.1', 'Granulocytes_STAT1_IFNa', 'NID2', 'BID', 'TSP2', 'Histone.H2A.z', 'IP.10', 'Antithrombin.III', 'TIMP.3', 'HEMK2', 'RAP', 'FABP', 'VEGF.sR2', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'OLR1', 'PTN', 'Siglec.6', 'uPA', 'TIG2', 'SLIK5', 'ASAH2', 'sTie.1', 'NEGR1', 'annexin.II', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'FSTL3', 'Angiopoietin.2', 'sFRP.3', 'GPNMB', 'Granulocytes', 'Angiogenin', 'AFP', 'BGN', 'Stanniocalcin.1', 'sTie.2', 'Activin.A', 'MMP.12', 'a2.HS.Glycoprotein', 'IGFBP.6', 'RELT', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Ephrin.B3', 'NK_STAT1_IFNa', 'MMP.17', 'VEGF121', 'PLXB2', 'MIP.1a', 'GDF2', 'ANK2', 'b2.Microglobulin', 'TLR4.MD.2.complex', 'C1QR1', 'SPINT2', 'annexin.I', 'SLPI', 'PAI.1', 'discoidin.domain.receptor.1', 'PlGF', 'Cystatin.C', 'IL.12.RB2', 'SCGF.alpha', 'SCGF.beta']",66
Fold_1,"['H2B2E', 'DCs_STAT6_IL246', 'Granulocytes_STAT1_IFNa', 'BID', 'MIC.1', 'CD8Tmem_STAT1_IFNa', 'TSP2', 'Histone.H2A.z', 'Antithrombin.III', 'HEMK2', 'Granulocytes_ERK_GMCSF', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'PTN', 'EDA', 'Siglec.6', 'uPA', 'SLIK5', 'CD69posCD56loCD16negNK_STAT5_IL246', 'ERBB1', 'sL.Selectin', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF', 'NKT', 'FSTL3', 'Angiopoietin.2', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Angiogenin', 'NKT_STAT1_IFNa', 'CDON', 'sTie.2', 'Activin.A', 'MMP.12', 'IGFBP.5', 'a1.Antitrypsin', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'VEGF121', 'PLXB2', 'Glypican.3', 'mDCs', 'annexin.I', 'BMP.1', 'Somatostatin.28', 'PAI.1', 'SLPI', 'CD62LposCD4Tnaive_STAT3_unstim', 'discoidin.domain.receptor.1', 'Cystatin.C', 'MP2K4']",52
Fold_2,"['H2B2E', 'ADAM12', 'Granulocytes_STAT1_IFNa', 'BID', 'MIC.1', 'Histone.H2A.z', 'Antithrombin.III', 'IL.1Ra', 'HEMK2', 'DCs_CREB_LPS', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'LGMN', 'IL.1.R4', 'OLR1', 'PTN', 'Siglec.6', 'uPA', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'Angiopoietin.2', 'sFRP.3', 'PRL', 'Granulocytes', 'AFP', 'BGN', 'ROR1', 'MMP.12', 'Activin.A', 'sTie.2', 'VEGF.sR3', 'Bcells', 'CD56hiCD16negNK_STAT1_IFNa', 'SAP', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'NK_STAT1_IFNa', 'mDCs_S6_LPS', 'VEGF121', 'PLXB2', 'GDF2', 'Glypican.3', 'SPINT2', 'annexin.I', 'Somatostatin.28', 'SLPI', 'PAI.1', 'discoidin.domain.receptor.1', 'Cystatin.C', 'RET']",51
Fold_3,"['H2B2E', 'Granulocytes_STAT1_IFNa', 'BID', 'CD4Tcells_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'CD8Tmem_STAT1_IFNa', 'CCR2posintMCs_STAT1_IFNa', 'TSP2', 'Histone.H2A.z', 'Antithrombin.III', 'KYNU', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'cMCs_STAT1_IFNa', 'IL.1.R4', 'OLR1', 'Siglec.6', 'uPA', 'SLIK5', 'CD4Tcm_STAT1_IFNa', 'NEGR1', 'CD62LposCD4Tnaive_STAT1_IFNa', 'DERM', 'OX2G', 'DCs_STAT6_IFNa', 'CD56loCD16negNK_STAT1_IFNa', 'Angiopoietin.2', 'PRL', 'GPNMB', 'Granulocytes', 'pDCs_STAT1_IFNa', 'Angiogenin', 'Bcells_STAT1_IFNa', 'NKT_STAT1_IFNa', 'CD4posTnaive_STAT1_IFNa', 'CD69posCD4Tmem', 'MMP.12', 'sTie.2', 'Activin.A', 'Bcells', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tem', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD8Tcm_STAT1_IFNa', 'CD8Tcells_STAT1_IFNa', 'VEGF121', 'PLXB2', 'CCR2poscMCs_STAT1_IFNa', 'SPINT2', 'Activin.AB', 'SLPI', 'PAI.1', 'Cadherin.E', 'discoidin.domain.receptor.1', 'Cystatin.C', 'MP2K4', 'CD8Tem_STAT1_IFNa']",58
Fold_4,"['Angiopoietin.2', 'S100A12', 'Granulocytes', 'pDCs_STAT1_IFNa', 'BGN', 'Granulocytes_STAT1_IFNa', 'NKT_STAT1_IFNa', 'HRG', 'mDCs_STAT1_IFNa', 'CCR2posintMCs_STAT1_IFNa', 'sTie.2', 'Activin.A', 'MMP.12', 'CCR5posCCR2posCD8Tcm_STAT6_IFNa', 'IP.10', 'Antithrombin.III', 'CD8Tef', 'Bcells', 'LSAMP', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'CD8Tcells_STAT1_IFNa', 'CCR5posCCR2posCD4Tem_STAT6_IFNa', 'IL.1.R4', 'VEGF121', 'PLXB2', 'cMCs_STAT1_IFNa', 'CCR2poscMCs_STAT1_IFNa', 'MCP.3', 'Siglec.6', 'mDCs', 'SPINT2', 'uPA', 'GRN', 'SLIK5', 'ASAH2', 'intMCs_STAT1_IFNa', 'SLPI', 'discoidin.domain.receptor.1', 'Cystatin.C', 'MP2K4', 'HCG', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF']",49
Fold_5,"['Granulocytes_STAT1_IFNa', 'BID', 'TSP2', 'Histone.H2A.z', 'IP.10', 'Antithrombin.III', 'LSAMP', 'RAP', 'FABP', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'Siglec.6', 'uPA', 'SLIK5', 'ASAH2', 'sTie.1', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'NKT', 'Angiopoietin.2', 'PRL', 'GPNMB', 'Granulocytes', 'HGF', 'HRG', 'MMP.12', 'Activin.A', 'sTie.2', 'Trypsin', 'VEGF.sR3', 'a2.HS.Glycoprotein', 'IGFBP.6', 'Bcells', 'CD56hiCD16negNK_STAT1_IFNa', 'RELT', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'NK_STAT1_IFNa', 'Granulocytes_S6_unstim', 'MIP.1a', 'PLXB2', 'VEGF121', 'SPINT2', 'GRN', 'SLPI', 'discoidin.domain.receptor.1', 'Cystatin.C', 'contactin.1', 'Granulocytes_p38_LPS', 'MP2K4']",50
Fold_6,"['H2B2E', 'Notch.1', 'DCs_STAT6_IL246', 'BID', 'TSP2', 'HEMK2', 'RAP', 'ApoM', 'PTN', 'uPA', 'CD69posCD8Tmem_STAT1_IFNa', 'ASAH2', 'NEGR1', 'Galectin.3', 'sL.Selectin', 'DERM', 'MUC1', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'RGMB', 'MK11', 'pDCs_MAPKAPK2_GMCSF', 'Bcells_STAT1_IFNa', 'CCR5posCCR2posCD4Tem_STAT1_IFNa', 'NKT_STAT1_IFNa', 'Granulocytes_IkB_LPS', 'Protease.nexin.I', 'ALCAM', 'HRG', 'Stanniocalcin.1', 'MMP.12', 'Activin.A', 'sTie.2', 'VEGF.sR3', 'IGFBP.5', 'Ephrin.B3', 'CD8Tcm_STAT1_IFNa', 'MIP.1a', 'PLXB2', 'CCR2poscMCs_STAT1_IFNa', 'C1QR1', 'mDCs', 'Activin.AB', 'Nidogen', 'MMP.9', 'Somatostatin.28', 'SLPI', 'Cadherin.E', 'PlGF', 'Cystatin.C', 'IL.12.RB2', 'Endothelin.converting.enzyme.1', 'MP2K4', 'CD8Tem_STAT1_IFNa', 'HCG', 'SCGF.beta', 'calgranulin.B', 'S100A12', 'ncMCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'NID2', 'MIC.1', 'CD8Tmem_STAT1_IFNa', 'Histone.H2A.z', 'Cadherin.5', 'IP.10', 'Antithrombin.III', 'TIMP.3', 'LSAMP', 'Granulocytes_ERK_GMCSF', 'FABP', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'QORL1', 'IL.1.R4', 'OLR1', 'IL.18.Ra', 'Siglec.6', 'SLIK5', 'sTie.1', 'annexin.II', 'ERBB1', 'Granulocytes_IkB_unstim', 'FSTL3', 'Angiopoietin.2', 'PRL', 'GPNMB', 'Granulocytes', 'pDCs_STAT1_IFNa', 'Angiogenin', 'AFP', 'ROR1', 'CCR2negncMCs_MAPKAPK2_GMCSF', 'a1.Antitrypsin', 'SARP.2', 'SAP', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'NK_STAT1_IFNa', 'MMP.17', 'CD8Tcells_STAT1_IFNa', 'VEGF121', 'GDF2', 'MCP.3', 'b2.Microglobulin', 'FCN2', 'SPINT2', 'annexin.I', 'sRAGE', 'PAI.1', 'discoidin.domain.receptor.1', 'GA733.1.protein', 'Gelsolin', 'SREC.I', 'contactin.1', 'RET', 'Galectin.7']",116
Fold_7,"['H2B2E', 'Granulocytes_STAT1_IFNa', 'BID', 'CD4Tcells_STAT1_IFNa', 'TSP2', 'mDCs_STAT1_IFNa', 'CCR2posintMCs_STAT1_IFNa', 'Histone.H2A.z', 'Cadherin.5', 'IP.10', 'Antithrombin.III', 'Catalase', 'DLC8', 'HEMK2', 'RAP', 'FABP', 'VEGF.sR2', 'LGMN', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'cMCs_STAT1_IFNa', 'IL.1.R4', 'PTN', 'IL.18.Ra', 'Siglec.6', 'Prothrombin', 'uPA', 'IL.1.sRI', 'SLIK5', 'ASAH2', 'sTie.1', 'CD4Tcm_STAT1_IFNa', 'annexin.II', 'ERBB3', 'LAG.3', 'CD62LposCD4Tnaive_STAT1_IFNa', 'Galectin.3', 'DERM', 'OX2G', 'CD56loCD16negNK_STAT1_IFNa', 'FSTL3', 'Angiopoietin.2', 'CD62LposCD8Tnaive_STAT1_IFNa', 'PRL', 'GPNMB', 'Granulocytes', 'Angiogenin', 'Bcells_STAT1_IFNa', 'CCR5posCCR2posCD4Tem_STAT1_IFNa', 'NKT_STAT1_IFNa', 'CD4posTnaive_STAT1_IFNa', 'HRG', 'DSC2', 'sTie.2', 'Activin.A', 'MMP.12', 'ADAM.9', 'IGFBP.5', 'a2.HS.Glycoprotein', 'a1.Antitrypsin', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'Ephrin.B3', 'NK_STAT1_IFNa', 'MMP.17', 'mDCs_S6_LPS', 'CD8Tcells_STAT1_IFNa', 'VEGF121', 'PLXB2', 'GDF2', 'CCR2poscMCs_STAT1_IFNa', 'ANK2', 'Corticotropin.lipotropin', 'b2.Microglobulin', 'Activin.AB', 'annexin.I', 'sRAGE', 'CD8Tnaive_STAT1_IFNa', 'Somatostatin.28', 'SLPI', 'PAI.1', 'discoidin.domain.receptor.1', 'Cystatin.C', 'Growth.hormone.receptor', 'MP2K4', 'CD8Tem_STAT1_IFNa', 'HCG', 'SCGF.alpha', 'SCGF.beta']",89
Fold_8,"['H2B2E', 'Notch.1', 'DCs_STAT6_IL246', 'BID', 'TSP2', 'HEMK2', 'CD4Tcells_STAT5_unstim', 'RAP', 'LGMN', 'PTN', 'Cathepsin.A', 'uPA', 'NEGR1', 'sL.Selectin', 'OX2G', 'SCF.sR', 'CD56loCD16negNK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'sFRP.3', 'pDCs_MAPKAPK2_GMCSF', 'Transferrin', 'CD4Tcm_STAT5_unstim', 'Protease.nexin.I', 'HRG', 'Stanniocalcin.1', 'sTie.2', 'MMP.12', 'Activin.A', 'VEGF.sR3', 'IGFBP.5', 'a2.HS.Glycoprotein', 'SMOC1', 'Granulocytes_S6_unstim', 'PLXB2', 'CCR5posCCR2posCD4Tem_STAT5_unstim', 'TLR4.MD.2.complex', 'C1QR1', 'Activin.AB', 'Somatostatin.28', 'MMP.9', 'SLPI', 'Cystatin.C', 'Growth.hormone.receptor', 'MO2R1', 'Endothelin.converting.enzyme.1', 'MP2K4', 'ISLR2', 'ILT.2', 'ADAM12', 'Granulocytes_STAT1_IFNa', 'MIC.1', 'CCR2posintMCs_STAT1_IFNa', 'Histone.H2A.z', 'Cadherin.5', 'Antithrombin.III', 'LSAMP', 'Granulocytes_ERK_GMCSF', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'OLR1', 'IL.18.Ra', 'Siglec.6', 'Prothrombin', 'SLIK5', 'sTie.1', 'CD69posCD56loCD16negNK_STAT5_IL246', 'kallikrein.13', 'FSTL3', 'Angiopoietin.2', 'PRL', 'Granulocytes', 'Angiogenin', 'CD62LposCD4Tnaive_STAT5_unstim', 'AFP', 'BGN', 'CDON', 'HMGN1', 'CD4posTnaive_STAT5_unstim', 'RELT', 'SAP', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'NK_STAT1_IFNa', 'MMP.17', 'VEGF121', 'GDF2', 'b2.Microglobulin', 'GNS', 'Glypican.3', 'SPINT2', 'annexin.I', 'BMP.1', 'GRN', 'PAI.1', 'CD62LposCD4Tnaive_STAT3_unstim', 'CD30.Ligand', 'discoidin.domain.receptor.1', 'Gelsolin', 'contactin.1', 'RET', 'IDS']",102
Fold_9,"['H2B2E', 'Notch.1', 'OMD', 'BID', 'TSP2', 'HEMK2', 'VEGF.sR2', 'LGMN', 'Trypsin.2', 'PTN', 'Angiotensinogen', 'uPA', 'LEG9', 'ASAH2', 'Adiponectin', 'NEGR1', 'ERBB3', 'LAG.3', 'DERM', 'sL.Selectin', 'OX2G', 'SCF.sR', 'CD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'sFRP.3', 'Rb', 'pDCs_MAPKAPK2_GMCSF', 'ALCAM', 'Protease.nexin.I', 'IL.27', 'HGF', 'FGF.10', 'MMP.12', 'sTie.2', 'Activin.A', 'IGFBP.5', 'a2.HS.Glycoprotein', 'M.CSF.R', 'Ephrin.B3', 'Myokinase..human', 'Troponin.T', 'PH', 'MIP.1a', 'PLXB2', 'C1QR1', 'Activin.AB', 'Somatostatin.28', 'SLPI', 'CD59', 'PlGF', 'Cystatin.C', 'Growth.hormone.receptor', 'IL.12.RB2', 'MO2R1', 'MP2K4', 'HCG', 'COLEC12', 'SCGF.alpha', 'BSSP4', 'SCGF.beta', 'calgranulin.B', 'Granulocytes_STAT1_IFNa', 'MIC.1', 'CCR2posintMCs_STAT1_IFNa', 'Histone.H2A.z', 'Cadherin.5', 'IP.10', 'Antithrombin.III', 'Catalase', 'IL.1Ra', 'HGFA', 'FABP', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'IL.1.R4', 'OLR1', 'IL.18.Ra', 'Siglec.6', 'Prothrombin', 'TIG2', 'SLIK5', 'sTie.1', 'annexin.II', 'TCCR', 'TSP4', 'gpIIbIIIa', 'FSTL3', 'Angiopoietin.2', 'PRL', 'GPNMB', 'Granulocytes', 'Angiogenin', 'AFP', 'BGN', 'Hemoglobin', 'ROR1', 'ADAM.9', 'G.CSF.R', 'CD56hiCD16negNK_STAT1_IFNa', 'RELT', 'SAP', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tcm_STAT1_IFNa', 'MAPKAPK3', 'NK_STAT1_IFNa', 'MMP.17', 'NRX3B', 'Kallistatin', 'VEGF121', 'GDF2', 'ANK2', 'b2.Microglobulin', 'Glypican.3', 'SPINT2', 'annexin.I', 'GRN', 'PAI.1', 'discoidin.domain.receptor.1', 'SREC.I', 'Gelsolin', 'contactin.1', 'RET', 'MP2K2']",122
