,{'C': np.float64(0.01)},{'C': np.float64(0.12)},{'C': np.float64(0.23)},{'C': np.float64(0.34)},{'C': np.float64(0.45)},{'C': np.float64(0.56)},{'C': np.float64(0.67)},{'C': np.float64(0.78)},{'C': np.float64(0.89)},{'C': np.float64(1.0)}
artificial.1,0.0,0.001,0.0,0.001,0.002,0.001,0.002,0.003,0.003,0.007
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.061,0.127,0.154,0.169,0.179,0.18,0.179,0.184,0.185
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.001,0.011,0.032,0.037,0.042,0.045,0.048,0.051,0.051
artificial.8,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.001,0.001,0.001
artificial.9,0.0,0.003,0.009,0.015,0.017,0.017,0.016,0.018,0.019,0.019
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.005,0.01,0.015,0.02,0.022,0.026,0.029,0.029
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.13,0.0,0.001,0.01,0.014,0.018,0.022,0.024,0.025,0.026,0.025
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.029,0.149,0.21,0.241,0.264,0.291,0.298,0.305,0.311
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.0,0.002,0.001,0.001,0.001,0.0,0.0,0.0
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.001,0.001,0.003,0.003,0.003,0.004,0.004,0.004
artificial.20,0.0,0.101,0.165,0.187,0.198,0.203,0.21,0.216,0.213,0.213
