,Fold selected features,Fold #features
Fold_0,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'CD4Teff_pNFkB_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",21
Fold_1,"['CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_TNFa', 'CD4Tregs_pSTAT5_PI', 'CD8Tcells_Th1_pS6_PI', 'CD8Tnaive_pSTAT3_LPS', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS', 'Granulocytes_pMK2_PI', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IFNa']",20
Fold_2,"['CD4Tregs_HLADR_IL33', 'CD8Tem_CCR2pos_pNFkB_IL33', 'CD4Tnaive_pSTAT5_PI', 'CD4Teff_pNFkB_IL33', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'CD56hiCD16negNK_pSTAT3_LPS', 'CD8Tnaive_pSTAT3_IL33', 'MDSCs_pSTAT3_GMCSF', 'CD4negCD8negTcells_pNFkB_IL33', 'Granulocytes_pS6_PI', 'Granulocytes_pSTAT3_IL33', 'CD4Tnaive_pSTAT1_LPS', 'Bcells_pS6_IL33', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'Bcells_pS6_LPS', 'CD4Tnaive_pSTAT3_TNFa', 'cMCs_HLADR_IL33', 'CD4Tnaive_pSTAT5_IFNa', 'intMCs_pCREB_LPS', 'CD8Tcm_CCR2pos_pSTAT3_LPS', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_IL246', 'intMCs_pS6_GMCSF', 'ncMCs_pSTAT1_LPS', 'CD8Tcells_Th1_pSTAT3_IFNa', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_CCR2pos_HLADR_IL33', 'CD8Tnaive_pSTAT3_LPS', 'CD4Tregs_pSTAT3_LPS', 'Granulocytes_pNFkB_IL33', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'MDSCs_pCREB_LPS', 'intMCs_pCREB_IFNa', 'mDCs_pCREB_IL33', 'ncMCs_pSTAT3_LPS', 'CD8Tcells_Th1_pS6_IL33', 'Granulocytes_pS6_Unstim']",43
Fold_3,"['CD4Tnaive_pSTAT3_TNFa', 'intMCs_pS6_TNFa', 'CD56hiCD16negNK_pNFkB_IL246', 'CD4Tnaive_pSTAT5_IFNa', 'CD56hiCD16negNK_pNFkB_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'CD4Teff_pNFkB_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD8Tnaive_pSTAT3_LPS', 'Granulocytes_pSTAT3_TNFa', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",24
Fold_4,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'CD8Tnaive_pNFkB_TNFa', 'intMCs_pCREB_TNFa', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'CD4Teff_pNFkB_TNFa', 'Granulocytes_IkB_Unstim', 'CD8Tcells_Th1_pS6_PI', 'Bcells_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD8Tcm_pNFkB_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'CD56hiCD16negNK_HLADR_Unstim', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD8Teff_pSTAT5_PI', 'CD4Tnaive_pSTAT5_Unstim', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",28
Fold_5,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'CD4Teff_pNFkB_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_Unstim', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'intMCs_pCREB_IFNa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",22
Fold_6,"['CD4negCD8negTcells_pNFkB_IL33', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'pDCs_HLADR_PI', 'CD4Tregs_pSTAT5_PI', 'Bcells_pS6_PI', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pMK2_PI', 'Granulocytes_pS6_LPS', 'CD4Tnaive_pSTAT5_Unstim', 'NK_cells_CD11cpos_HLADR_PI', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",19
Fold_7,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'Granulocytes_pS6_LPS', 'ncMCs_pS6_TNFa', 'intMCs_pCREB_GMCSF', 'CD4negCD8negTcells_pNFkB_IL33', 'CD4Tnaive_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_IL246', 'Granulocytes_pS6_PI', 'CD4Teff_pNFkB_TNFa', 'CD8Tcm_pNFkB_TNFa', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",22
Fold_8,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'intMCs_pCREB_TNFa', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'Granulocytes_pSTAT5_GMCSF', 'CD4Teff_pNFkB_TNFa', 'CD8Tcells_Th1_pS6_PI', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim']",21
Fold_9,"['CD4Tnaive_pSTAT3_TNFa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'Granulocytes_pS6_TNFa', 'Granulocytes_pMK2_PI', 'Granulocytes_pS6_LPS', 'intMCs_pCREB_GMCSF', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'Granulocytes_pS6_PI', 'Granulocytes_pS6_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'CD4Tnaive_pSTAT5_Unstim', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Tnaive_pSTAT3_IFNa', 'Granulocytes_pS6_Unstim', 'CD4Tregs_pSTAT5_LPS']",20
