,{'C': np.float64(0.01)},{'C': np.float64(0.12)},{'C': np.float64(0.23)},{'C': np.float64(0.34)},{'C': np.float64(0.45)},{'C': np.float64(0.56)},{'C': np.float64(0.67)},{'C': np.float64(0.78)},{'C': np.float64(0.89)},{'C': np.float64(1.0)}
PRO_CRYBB2,0.0,0.0,0.001,0.004,0.004,0.007,0.007,0.007,0.007,0.008
PRO_VDR,0.0,0.0,0.0,0.007,0.013,0.02,0.026,0.032,0.035,0.04
PRO_DUSP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_WNT10A,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002
PRO_NCF2,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PRO_FOXM1,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PRO_PLCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_BAG3,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PRO_CBS,0.0,0.0,0.003,0.007,0.006,0.006,0.006,0.006,0.007,0.006
PRO_CRYAA,0.0,0.0,0.003,0.014,0.021,0.031,0.033,0.034,0.037,0.038
PRO_JUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_OAS1,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.003
PRO_MYC,0.0,0.005,0.018,0.021,0.021,0.022,0.025,0.027,0.028,0.027
PRO_SMAD3,0.0,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.0,0.0
PRO_IL12B|IL23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_IL12A|IL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_STAT6,0.0,0.26,0.249,0.257,0.264,0.266,0.271,0.276,0.276,0.275
PRO_B4GALT5,0.0,0.0,0.0,0.002,0.002,0.004,0.006,0.006,0.007,0.007
PRO_CSF2RA,0.0,0.002,0.004,0.009,0.01,0.012,0.015,0.014,0.015,0.017
PRO_NUCB1,0.0,0.0,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.007
PRO_IL31,0.0,0.012,0.026,0.034,0.04,0.046,0.049,0.052,0.054,0.055
PRO_NRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_KLRC4,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002
PRO_GLB1,0.0,0.002,0.01,0.011,0.014,0.013,0.013,0.013,0.014,0.016
PRO_ACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CD58,0.0,0.0,0.001,0.006,0.006,0.008,0.009,0.009,0.01,0.01
PRO_TLR4,0.0,0.021,0.043,0.055,0.063,0.073,0.076,0.08,0.081,0.081
PRO_HSPB1,0.0,0.01,0.033,0.044,0.056,0.063,0.07,0.076,0.077,0.077
PRO_ENO1,0.0,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
PRO_TENM3,0.0,0.0,0.0,0.0,0.004,0.008,0.011,0.015,0.019,0.022
PRO_CLEC12A,0.0,0.0,0.006,0.008,0.012,0.013,0.015,0.014,0.016,0.016
PRO_HNF1A,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
PRO_CXADR,0.0,0.0,0.002,0.003,0.004,0.006,0.008,0.008,0.009,0.01
PRO_TBCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_TXNDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
PRO_TPMT,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
PRO_ALDH1A1,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.004,0.003
PRO_ATF6,0.0,0.002,0.027,0.054,0.065,0.071,0.076,0.081,0.086,0.09
PRO_LAIR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_NT5C2,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PRO_SAMHD1,0.0,0.14,0.225,0.289,0.32,0.335,0.345,0.353,0.357,0.363
PRO_RAG1,0.0,0.03,0.039,0.054,0.06,0.062,0.067,0.067,0.069,0.07
PRO_MRE11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_BLK,0.0,0.059,0.101,0.119,0.128,0.138,0.144,0.147,0.151,0.153
PRO_TALDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_NHEJ1,0.0,0.0,0.0,0.005,0.009,0.011,0.016,0.02,0.027,0.031
PRO_AQP4,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.004,0.004,0.004
PRO_AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MVK,0.0,0.002,0.009,0.01,0.012,0.013,0.014,0.015,0.017,0.017
PRO_KMT2C,0.0,0.0,0.0,0.004,0.005,0.007,0.008,0.01,0.011,0.011
PRO_CARD9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
PRO_RELB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ALDH3A1,0.0,0.0,0.0,0.002,0.003,0.004,0.004,0.003,0.003,0.004
PRO_MYSM1,0.0,0.001,0.009,0.011,0.012,0.015,0.013,0.013,0.013,0.014
PRO_FOXO3,0.0,0.001,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.002
PRO_MUSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_DNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MGA,0.0,0.059,0.091,0.111,0.12,0.121,0.122,0.125,0.131,0.136
PRO_DAPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MYB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_NRSN1,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002
PRO_TXNIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_JAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PIEZO1,0.0,0.0,0.0,0.0,0.001,0.004,0.004,0.004,0.004,0.005
PRO_SMAD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
PRO_HSPA1L,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.001,0.0
PRO_RPS6KA1,0.0,0.001,0.006,0.009,0.009,0.011,0.012,0.014,0.015,0.015
PRO_SHMT1,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
PRO_ETS2,0.0,0.0,0.006,0.01,0.01,0.011,0.012,0.012,0.012,0.012
PRO_TAPBP,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002
PRO_DDX58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PAX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ARL11,0.0,0.096,0.118,0.126,0.125,0.136,0.138,0.138,0.137,0.141
PRO_COMMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CDKN2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_XRCC1,0.0,0.0,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002
PRO_RRAGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ITCH,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.003,0.003,0.003
PRO_TNFAIP8,0.0,0.003,0.013,0.015,0.016,0.017,0.018,0.019,0.021,0.021
PRO_CCT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ATG5,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
PRO_FERMT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ATG7,0.0,0.0,0.002,0.004,0.007,0.009,0.01,0.012,0.013,0.013
PRO_SETD2,0.0,0.0,0.002,0.003,0.006,0.01,0.012,0.013,0.013,0.013
PRO_ILF2,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.004,0.004
PRO_PIP4K2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_RFXAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_KIF22,0.0,0.006,0.02,0.02,0.02,0.022,0.022,0.022,0.021,0.022
PRO_BACH2,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.003
PRO_ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
PRO_NUP98,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002
PRO_DDX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_TWF1,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
PRO_HERC5,0.0,0.0,0.001,0.004,0.004,0.004,0.004,0.004,0.004,0.003
PRO_PPARA,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
PRO_CBX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PRKG1,0.0,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0
PRO_SPP1,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002
PRO_LDLR,0.0,0.229,0.313,0.348,0.367,0.38,0.391,0.399,0.404,0.407
PRO_IGHG2,0.0,0.0,0.003,0.009,0.014,0.014,0.016,0.017,0.02,0.022
PRO_DERL1,0.0,0.0,0.002,0.003,0.004,0.004,0.004,0.008,0.008,0.009
PRO_DEFB4A,0.0,0.0,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.007
PRO_SLC14A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002
PRO_RCAN1,0.0,0.0,0.009,0.016,0.02,0.022,0.024,0.024,0.027,0.03
PRO_PTH1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
PRO_LTB4R,0.0,0.0,0.002,0.002,0.004,0.004,0.005,0.005,0.005,0.005
PRO_UNC93B1,0.0,0.0,0.001,0.0,0.001,0.002,0.002,0.002,0.002,0.002
PRO_HSPA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_F8,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003
PRO_RBL2,0.0,0.0,0.002,0.003,0.003,0.005,0.005,0.005,0.006,0.006
PRO_GTF2I,0.0,0.0,0.004,0.006,0.011,0.015,0.018,0.021,0.021,0.021
PRO_CREBBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MAD1L1,0.0,0.002,0.004,0.008,0.011,0.011,0.012,0.012,0.014,0.014
PRO_KMT2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_IFIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002
PRO_CCT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ODC1,0.0,0.0,0.012,0.021,0.029,0.032,0.035,0.037,0.038,0.039
PRO_KIAA0319L,0.0,0.004,0.01,0.021,0.027,0.029,0.027,0.028,0.027,0.028
PRO_CLTC,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.004,0.004,0.005
PRO_IL12B,0.0,0.0,0.005,0.006,0.005,0.007,0.008,0.009,0.01,0.01
PRO_DAPK1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
PRO_KIF3A,0.0,0.0,0.0,0.002,0.002,0.002,0.003,0.003,0.003,0.002
PRO_PC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_FBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CHD7,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.003,0.004,0.004
PRO_TNFAIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_TANK,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003
PRO_FOXC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
PRO_DEF6,0.0,0.005,0.017,0.019,0.019,0.023,0.024,0.024,0.025,0.023
PRO_HBEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PSMA4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
PRO_C1QC,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
PRO_PRDM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_EIF2AK4,0.0,0.003,0.017,0.02,0.022,0.023,0.022,0.022,0.022,0.022
PRO_HNRNPH1,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0
PRO_UBE2E1,0.0,0.035,0.024,0.027,0.032,0.032,0.031,0.034,0.033,0.033
PRO_STAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CTCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_C8G,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003
PRO_CCNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_GAP43,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002
PRO_GBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_LAMTOR2,0.0,0.0,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002
PRO_FCGR3A,0.0,0.0,0.003,0.005,0.007,0.008,0.009,0.009,0.009,0.009
PRO_GAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_OTC,0.0,0.0,0.01,0.015,0.017,0.021,0.022,0.023,0.024,0.026
PRO_GUSB,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002
PRO_MUC16,0.0,0.0,0.003,0.019,0.029,0.033,0.038,0.041,0.048,0.049
PRO_CR2,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.004
PRO_CFHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_GC,0.0,0.001,0.013,0.021,0.025,0.026,0.029,0.031,0.034,0.037
PRO_KRT19,0.0,0.0,0.015,0.02,0.026,0.028,0.029,0.03,0.031,0.033
PRO_MOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_BMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_BRAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_STAT5B,0.0,0.001,0.005,0.006,0.005,0.004,0.005,0.005,0.008,0.009
PRO_HSPA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CDH17,0.0,0.0,0.003,0.004,0.008,0.01,0.01,0.013,0.013,0.013
PRO_CD69,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.004,0.004
PRO_CFHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_CFLAR,0.0,0.007,0.032,0.038,0.037,0.04,0.039,0.044,0.045,0.044
PRO_SCO2,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002
PRO_RNASET2,0.0,0.05,0.09,0.121,0.14,0.151,0.159,0.164,0.171,0.175
PRO_TLR3,0.0,0.001,0.011,0.016,0.021,0.022,0.023,0.025,0.025,0.025
PRO_F13A1|F13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_HBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_IRF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_ANXA3,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.005
PRO_MAP2K6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_PSIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_TCL1A,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002
PRO_YY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_EIF4EBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
PRO_HMOX1,0.0,0.001,0.002,0.005,0.006,0.007,0.007,0.007,0.007,0.007
PRO_CP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRO_MX1,0.0,0.005,0.032,0.039,0.045,0.048,0.053,0.055,0.057,0.059
