,Max Proba
Granulocytes_pS6_TNFa,0.991
CD4Tnaive_pSTAT3_TNFa,0.986
ncMCs_pS6_TNFa,0.607
CD8Tcm_pNFkB_TNFa,0.544
CD4Teff_pNFkB_TNFa,0.5
intMCs_pCREB_TNFa,0.492
Granulocytes_pSTAT3_TNFa,0.44
CD4Tem_pSTAT3_TNFa,0.424
mDCs_pCREB_TNFa,0.387
CD4Teff_pSTAT3_TNFa,0.387
cMCs_HLADR_TNFa,0.377
ncMCs_pNFkB_TNFa,0.358
pDCs_pNFkB_TNFa,0.357
mDCs_HLADR_TNFa,0.353
Granulocytes_IkB_TNFa,0.327
intMCs_pNFkB_TNFa,0.292
intMCs_pS6_TNFa,0.275
pDCs_pS6_TNFa,0.247
cMCs_IkB_TNFa,0.207
mDCs_pS6_TNFa,0.197
CD4Tregs_pSTAT3_TNFa,0.17
CD8Tnaive_pSTAT3_TNFa,0.156
CD4Tem_CCR2pos_pSTAT3_TNFa,0.145
cMCs_pS6_TNFa,0.097
CD4Tcm_CCR2pos_pSTAT3_TNFa,0.086
MDSCs_pS6_TNFa,0.064
CD4Tcm_pSTAT3_TNFa,0.0
