,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.5}","{'C': np.float64(0.056234132519034905), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
CD4_T_cells_FoxP3+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0,0.0,0.0,0.006449376009549782,0.0011927066114582163,0.0173370962204482,0.005785619186011354,0.04787739678668916,0.021692174678974555
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.0,0.0001071204377958678,0.0,0.027173749608005913,0.0157118648572776,0.04383355184701324,0.02621553094012944,0.08709064891254767,0.04909920378564071
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.06576637501265713,0.012757841006792486,0.15375200591693702,0.10280622594220987,0.1887283856353747,0.13158242950699334,0.27871892135094506,0.20040092715858493
CD8_T_cells_FoxP3+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0,0.00015635940148217347,0.0,0.01819317569573221,0.008743232832014199,0.02738033167353716,0.016496804359709447,0.05871551909879488,0.029943068544933935
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.0,0.0,0.0,0.005506410607156677,0.0017060829186950417,0.016264486307110464,0.0062021782923354415,0.04204196294731467,0.02077083236918849
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.0,0.0,0.004777167049196563,0.0019199788053103411,0.012775635097595807,0.006613555385544501,0.03218964947008714,0.015328041704042089
CD8_T_cells_FoxP3+_stromal_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0,0.0,0.0,0.009485301142127821,0.0033341933055200303,0.01768383067513019,0.009264038836283864,0.052892719704370345,0.021914419938686636
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.Stroma.mesenchymal,0.0,0.0,0.00010876053651011091,0.0,0.026676196982608404,0.01188854632571698,0.048418762875908926,0.02658656523051475,0.0876454871651309,0.05536683710420193
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.Stroma.fibroblast,0.0,0.0,0.0,0.0,0.0008017957664992674,0.0007490133678591651,0.002703379129332361,0.0009577477933675575,0.01763285964281343,0.004614907078462876
CD4_T_cells_HLA-DR+_glandfront_aggregatedNeighbors.aSMA.br.fibroblast,0.0,0.0,3.8973242341675604e-05,0.0,0.006269957668142954,0.0038216349275694474,0.014275994640246753,0.005638304591648787,0.03903540047311805,0.017412819154999447
