,Fold selected features,Fold #features
Fold_0,"['Granulocytes_pS6_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS']",16
Fold_1,"['CD4Tregs_pSTAT3_LPS', 'CD8Tnaive_pSTAT3_IL33', 'cMCs_pCREB_IL33', 'ncMCs_pNFkB_IFNa', 'intMCs_pNFkB_IFNa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'MDSCs_pCREB_IL33', 'CD4Tregs_HLADR_IL33', 'Granulocytes_pS6_GMCSF', 'CD4Tregs_pSTAT5_IFNa', 'CD4Tregs_pNFkB_IFNa', 'Granulocytes_pSTAT3_IL33', 'MDSCs_pCREB_LPS', 'CD4Tregs_CD25_IL33', 'CD8Tcells_Th1_pSTAT3_IFNa', 'CD56hiCD16negNK_pS6_IL33', 'cMCs_HLADR_IL33', 'Granulocytes_pMK2_PI', 'CD8Tnaive_pSTAT3_LPS', 'intMCs_pCREB_GMCSF', 'Granulocytes_pCREB_IFNa', 'CD8Tcells_Th1_pS6_IL33', 'mDCs_HLADR_IFNa', 'cMCs_pNFkB_IL33', 'NKT_pSTAT6_IFNa', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT3_IL246', 'CD8Tcells_Th1_pS6_PI', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'Granulocytes_pNFkB_GMCSF', 'Granulocytes_pS6_PI', 'intMCs_IkB_TNFa', 'CD4Tnaive_pSTAT3_GMCSF', 'CD56hiCD16negNK_pNFkB_IFNa', 'Granulocytes_pS6_LPS', 'CD4Tnaive_pSTAT1_LPS', 'Granulocytes_pS6_Unstim', 'NK_cells_CD11cpos_HLADR_PI', 'CD4Teff_pSTAT5_LPS', 'ncMCs_pMK2_PI', 'ncMCs_pS6_IFNa', 'CD4negCD8negTcells_pNFkB_IL33', 'CD4Teff_pNFkB_IL33', 'NKT_pSTAT5_IL33', 'CD4negCD8negTcells_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_PI', 'intMCs_pCREB_IFNa', 'CD4Tnaive_pSTAT3_TNFa', 'pDCs_pSTAT3_IFNa', 'pDCs_pNFkB_IL33', 'Granulocytes_pSTAT3_IFNa', 'pDCs_pNFkB_IFNa']",55
Fold_2,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_PI', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS', 'CD4Tnaive_pSTAT5_LPS', 'Granulocytes_pS6_Unstim', 'Granulocytes_pMK2_PI', 'ncMCs_pMK2_PI', 'CD8Tnaive_pSTAT3_LPS', 'intMCs_pCREB_GMCSF', 'CD4Tregs_pNFkB_PI', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa', 'pDCs_HLADR_PI']",22
Fold_3,"['intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'CD8Tcells_Th1_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_pNFkB_TNFa', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS', 'mDCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_LPS', 'Granulocytes_pS6_Unstim', 'Granulocytes_pMK2_PI', 'CD4Teff_pNFkB_TNFa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa']",21
Fold_4,"['intMCs_pCREB_TNFa', 'CD8Tcells_Th1_pNFkB_PI', 'CD4Tnaive_pSTAT3_PI', 'CD4Tregs_pSTAT5_IL246', 'MDSCs_pCREB_IL33', 'CD8Tem_pNFkB_IL33', 'Granulocytes_pS6_GMCSF', 'CD4Tregs_pSTAT5_IFNa', 'CD56hiCD16negNK_pNFkB_IL33', 'Granulocytes_pSTAT3_IL33', 'MDSCs_pCREB_LPS', 'CD4Tnaive_pSTAT3_Unstim', 'CD8Tcells_Th1_pSTAT3_IFNa', 'ncMCs_pNFkB_IL33', 'CD56hiCD16negNK_pS6_IL33', 'CD8Teff_pSTAT5_PI', 'CD4Tcm_pSTAT1_LPS', 'CD8Tcm_CCR2pos_pERK_PI', 'MDSCs_pSTAT3_PI', 'Bcells_pS6_LPS', 'CD8Tnaive_pSTAT3_LPS', 'intMCs_pCREB_GMCSF', 'CD4Tregs_pNFkB_PI', 'pDCs_pSTAT3_IL246', 'CD4Tregs_pNFkB_IL246', 'MDSCs_pSTAT3_GMCSF', 'CD4Tregs_pSTAT5_PI', 'CD8Tcells_Th1_pS6_IL33', 'pDCs_HLADR_PI', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT3_IL246', 'CD8Tcells_Th1_pS6_PI', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_PI', 'intMCs_IkB_TNFa', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_Unstim', 'ncMCs_pS6_GMCSF', 'CD4Teff_pSTAT5_LPS', 'NK_cells_CD11cpos_HLADR_PI', 'ncMCs_pMK2_PI', 'MDSCs_pCREB_IFNa', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pSTAT5_LPS', 'CD4Tnaive_pSTAT3_TNFa', 'MDSCs_pCREB_PI', 'pDCs_pSTAT3_IFNa', 'pDCs_pNFkB_IL33', 'intMCs_pSTAT5_GMCSF']",51
Fold_5,"['CD4Tnaive_pSTAT5_LPS', 'Granulocytes_pS6_Unstim', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD8Tnaive_pSTAT3_LPS', 'Granulocytes_pS6_GMCSF', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'intMCs_pS6_TNFa', 'Granulocytes_pS6_PI', 'CD56hiCD16negNK_pNFkB_IL246', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS']",19
Fold_6,"['CD4Tnaive_pSTAT5_LPS', 'Granulocytes_pS6_Unstim', 'intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_IFNa', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_PI', 'intMCs_IkB_TNFa', 'CD4Tnaive_pSTAT3_GMCSF']",17
Fold_7,"['CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT5_Unstim', 'CD8Tcells_Th1_pNFkB_PI', 'CD8Tem_HLADR_IL33', 'ncMCs_pMK2_PI', 'CD4Tnaive_pSTAT5_IFNa', 'Granulocytes_pS6_GMCSF', 'intMCs_pCREB_GMCSF', 'CD4Tnaive_pSTAT5_PI', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'CD4Tregs_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa', 'Granulocytes_pS6_PI', 'intMCs_IkB_TNFa', 'CD8Tcm_CCR2pos_pNFkB_PI', 'pDCs_pNFkB_IL33']",17
Fold_8,"['CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_Unstim', 'CD8Tcells_Th1_pS6_PI', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_PI', 'intMCs_IkB_TNFa', 'CD4Tnaive_pSTAT3_GMCSF', 'CD4Teff_pERK_PI', 'Granulocytes_pS6_LPS', 'Granulocytes_pS6_Unstim', 'CD8Tnaive_pSTAT3_LPS', 'intMCs_pCREB_GMCSF', 'CD4Tregs_pNFkB_PI', 'MDSCs_pCREB_IFNa', 'CD4Tregs_pSTAT5_LPS', 'CD4Tregs_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa', 'MDSCs_pCREB_PI']",21
Fold_9,"['CD4Tregs_pSTAT3_LPS', 'intMCs_pS6_GMCSF', 'Granulocytes_pSTAT5_GMCSF', 'intMCs_pCREB_TNFa', 'CD4Tnaive_pSTAT5_Unstim', 'CD4Tnaive_pSTAT3_IL246', 'CD4Tnaive_pSTAT3_IFNa', 'CD4Tnaive_pSTAT5_IFNa', 'CD4Tnaive_pSTAT3_PI', 'Granulocytes_pS6_GMCSF', 'CD4Tnaive_pSTAT5_IL246', 'Granulocytes_pS6_TNFa', 'Granulocytes_pS6_PI', 'CD4Tnaive_pSTAT3_GMCSF', 'CD8Tcm_CCR2pos_pNFkB_PI', 'Granulocytes_pS6_LPS', 'CD4Tnaive_pSTAT1_LPS', 'CD4Tnaive_pSTAT5_LPS', 'Granulocytes_pS6_Unstim', 'Granulocytes_pMK2_PI', 'CD4Teff_pNFkB_TNFa', 'Bcells_pS6_LPS', 'CD8Tnaive_pSTAT3_LPS', 'CD4negCD8negTcells_pSTAT6_IL246', 'intMCs_pCREB_GMCSF', 'ncMCs_pp38_LPS', 'CD4Tnaive_pSTAT5_PI', 'CD4Tregs_pNFkB_IL246', 'CD4Tregs_pSTAT5_PI', 'CD4Tnaive_pSTAT3_TNFa', 'intMCs_pS6_TNFa', 'intMCs_pS6_LPS', 'CD8Tnaive_pSTAT6_LPS']",33
