,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
LPS_Baso_149Sm_CREB,0.0,0.0,0.0033333333333333335,0.0,0.06666666666666667,0.016666666666666666,0.18,0.05,0.5,0.26666666666666666
LPS_Baso_151Eu_p38,0.0,0.0,0.006666666666666667,0.0,0.63,0.28,0.81,0.57,0.8966666666666666,0.8166666666666667
LPS_Baso_155Gd_S6,0.0,0.0,0.15,0.006666666666666667,0.3233333333333333,0.24666666666666667,0.33666666666666667,0.19333333333333333,0.57,0.3466666666666667
LPS_Baso_159Tb_MAPKAPK2,0.0,0.0,0.03666666666666667,0.0,0.61,0.3466666666666667,0.7833333333333333,0.5,0.9166666666666666,0.8366666666666667
LPS_Baso_164Dy_IkB,0.0,0.0,0.0,0.0,0.28,0.12666666666666668,0.5333333333333333,0.36,0.77,0.5833333333333334
LPS_Baso_166Er_NFkB,0.0,0.0,0.0,0.0,0.19666666666666666,0.05333333333333334,0.37333333333333335,0.20666666666666667,0.6033333333333334,0.39666666666666667
LPS_Bcells_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.51,0.19666666666666666
LPS_Bcells_164Dy_IkB,0.0,0.0,0.0033333333333333335,0.0,0.023333333333333334,0.0,0.09333333333333334,0.013333333333333334,0.36666666666666664,0.14666666666666667
LPS_Bcells_166Er_NFkB,0.0,0.0,0.0,0.0,0.023333333333333334,0.0033333333333333335,0.07333333333333333,0.01,0.37,0.14666666666666667
LPS_CD56brightCD16negNK_149Sm_CREB,0.0,0.0,0.04666666666666667,0.006666666666666667,0.44333333333333336,0.2833333333333333,0.57,0.44,0.73,0.59
LPS_CD56brightCD16negNK_155Gd_S6,0.0,0.0,0.02,0.0,0.22666666666666666,0.08,0.35,0.21333333333333335,0.5933333333333334,0.38333333333333336
LPS_CD56brightCD16negNK_159Tb_MAPKAPK2,0.0,0.0,0.04,0.0,0.35333333333333333,0.19666666666666666,0.49,0.3333333333333333,0.7633333333333333,0.5833333333333334
LPS_CD56brightCD16negNK_164Dy_IkB,0.0,0.0,0.15666666666666668,0.0,0.7066666666666667,0.53,0.83,0.6966666666666667,0.9333333333333333,0.87
LPS_CD56brightCD16negNK_166Er_NFkB,0.0,0.0,0.0033333333333333335,0.0,0.31,0.16,0.45,0.29,0.6533333333333333,0.47333333333333333
LPS_CD56dimCD16posNK_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.06,0.01,0.4,0.14
LPS_CD56dimCD16posNK_164Dy_IkB,0.0,0.0,0.0,0.0,0.03,0.0033333333333333335,0.17,0.02,0.5033333333333333,0.21
LPS_CD56dimCD16posNK_166Er_NFkB,0.0,0.0,0.0,0.0,0.016666666666666666,0.0033333333333333335,0.09,0.02666666666666667,0.36666666666666664,0.16
LPS_cMC_149Sm_CREB,0.0,0.0,0.006666666666666667,0.0,0.08,0.013333333333333334,0.17333333333333334,0.08666666666666667,0.45,0.25333333333333335
LPS_cMC_151Eu_p38,0.0,0.0,0.0033333333333333335,0.0,0.05333333333333334,0.01,0.13,0.023333333333333334,0.43666666666666665,0.18333333333333332
LPS_cMC_155Gd_S6,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.006666666666666667,0.25,0.06333333333333334
LPS_cMC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.02666666666666667,0.0033333333333333335,0.14,0.03666666666666667,0.49,0.26
LPS_cMC_164Dy_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.25333333333333335,0.06
LPS_cMC_166Er_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.25333333333333335,0.06
LPS_cMC_167Er_ERK,0.0,0.0,0.0,0.0,0.06666666666666667,0.02666666666666667,0.16666666666666666,0.07,0.44333333333333336,0.21333333333333335
LPS_CXCR4neutro_149Sm_CREB,0.0,0.0,0.0,0.0,0.12666666666666668,0.04666666666666667,0.30333333333333334,0.16666666666666666,0.6366666666666667,0.41
LPS_CXCR4neutro_151Eu_p38,0.0,0.0,0.01,0.0,0.16,0.05,0.27666666666666667,0.15,0.55,0.38
LPS_CXCR4neutro_155Gd_S6,0.0,0.0,0.0,0.0,0.04,0.01,0.15,0.043333333333333335,0.51,0.2733333333333333
LPS_CXCR4neutro_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.06666666666666667,0.013333333333333334,0.15666666666666668,0.07333333333333333,0.4666666666666667,0.23
LPS_CXCR4neutro_164Dy_IkB,0.0,0.0,0.006666666666666667,0.0,0.22,0.10666666666666667,0.34,0.22666666666666666,0.56,0.38333333333333336
LPS_CXCR4neutro_166Er_NFkB,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.07666666666666666,0.013333333333333334,0.4666666666666667,0.22666666666666666
LPS_CXCR4neutro_167Er_ERK,0.0,0.0,0.0,0.0,0.08333333333333333,0.01,0.21333333333333335,0.10666666666666667,0.5466666666666666,0.32666666666666666
LPS_DC_149Sm_CREB,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.13666666666666666,0.03666666666666667,0.41,0.18333333333333332
LPS_DC_151Eu_p38,0.0,0.0,0.0,0.0,0.22,0.03666666666666667,0.39,0.24,0.6333333333333333,0.43333333333333335
LPS_DC_155Gd_S6,0.0,0.0,0.04,0.0033333333333333335,0.4766666666666667,0.26,0.6533333333333333,0.49666666666666665,0.8033333333333333,0.6733333333333333
LPS_DC_159Tb_MAPKAPK2,0.0,0.0,0.0,0.0,0.08666666666666667,0.02666666666666667,0.18333333333333332,0.09,0.47333333333333333,0.26666666666666666
LPS_DC_164Dy_IkB,0.0,0.0,0.0,0.0,0.10333333333333333,0.03666666666666667,0.25,0.13333333333333333,0.5933333333333334,0.35333333333333333
LPS_DC_166Er_NFkB,0.0,0.0,0.0,0.0,0.16,0.03666666666666667,0.33,0.14666666666666667,0.5733333333333334,0.38333333333333336
LPS_DC_167Er_ERK,0.0,0.0,0.0,0.0,0.01,0.0033333333333333335,0.14666666666666667,0.03666666666666667,0.5133333333333333,0.27666666666666667
LPS_Granulocytes_149Sm_CREB,0.0,0.0,0.006666666666666667,0.0,0.25,0.09333333333333334,0.36333333333333334,0.21,0.6266666666666667,0.41
LPS_Granulocytes_151Eu_p38,0.0,0.0,0.006666666666666667,0.0,0.16666666666666666,0.06333333333333334,0.3433333333333333,0.18,0.6366666666666667,0.44333333333333336
LPS_Granulocytes_155Gd_S6,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.14666666666666667,0.04666666666666667,0.49,0.24333333333333335
LPS_Granulocytes_159Tb_MAPKAPK2,0.0,0.0,0.0033333333333333335,0.0,0.37333333333333335,0.17,0.6033333333333334,0.37666666666666665,0.8566666666666667,0.6933333333333334
