,Max Proba
intMCs_pCREB_GMCSF,0.981
Granulocytes_pS6_GMCSF,0.979
Granulocytes_pSTAT5_GMCSF,0.913
Granulocytes_pNFkB_GMCSF,0.747
cMCs_HLADR_GMCSF,0.646
MDSCs_pSTAT3_GMCSF,0.613
CD4Tnaive_pSTAT3_GMCSF,0.585
ncMCs_pS6_GMCSF,0.557
intMCs_pNFkB_GMCSF,0.551
pDCs_pSTAT5_GMCSF,0.521
mDCs_pS6_GMCSF,0.492
MDSCs_pSTAT5_GMCSF,0.452
Granulocytes_pSTAT3_GMCSF,0.448
pDCs_pNFkB_GMCSF,0.441
pDCs_pS6_GMCSF,0.394
intMCs_pS6_GMCSF,0.382
ncMCs_pNFkB_GMCSF,0.381
ncMCs_pSTAT5_GMCSF,0.266
mDCs_pSTAT5_GMCSF,0.254
pDCs_pSTAT6_GMCSF,0.231
MDSCs_pS6_GMCSF,0.209
cMCs_pS6_GMCSF,0.209
intMCs_pSTAT6_GMCSF,0.173
cMCs_pSTAT6_GMCSF,0.147
intMCs_pERK_GMCSF,0.145
cMCs_pSTAT5_GMCSF,0.132
mDCs_pSTAT6_GMCSF,0.113
MDSCs_pSTAT6_GMCSF,0.107
intMCs_pSTAT5_GMCSF,0.093
