,Fold selected features,Fold #features
Fold_0,"['sTie.2', 'Siglec.6', 'NK_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'CD4posTnaive_STAT3_unstim', 'VEGF121', 'PLXB2', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Activin.A']",16
Fold_1,"['Angiogenin', 'sTie.2', 'Granulocytes_ERK_GMCSF', 'Glypican.3', 'CD69posCD8Tmem_STAT1_IFNa', 'Siglec.6', 'NK_STAT1_IFNa', 'PAI.1', 'Activin.A', 'CD62LposCD4Tnaive_STAT3_unstim', 'Granulocytes_CREB_GMCSF', 'uPA', 'CD4posTnaive_STAT3_unstim', 'NKT', 'MMP.12', 'VEGF121', 'PLXB2', 'CD69posCD56loCD16negNK_STAT5_IL246', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'MIC.1', 'DCs_STAT6_IL246', 'pDCs_STAT1_IFNa', 'Granulocytes', 'NKT_STAT1_IFNa', 'Angiopoietin.2', 'mDCs']",30
Fold_2,"['Cystatin.C', 'Glypican.3', 'Siglec.6', 'NK_STAT1_IFNa', 'mDCs_S6_LPS', 'DCs_CREB_LPS', 'Granulocytes_CREB_GMCSF', 'CD4posTnaive_STAT3_unstim', 'MMP.12', 'VEGF121', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'PLXB2', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'Activin.A']",23
Fold_3,"['sTie.2', 'Siglec.6', 'CCR5posCCR2posCD4Tem', 'NK_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'MMP.12', 'VEGF121', 'PLXB2', 'Antithrombin.III', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'Activin.A']",18
Fold_4,"['MCP.3', 'sTie.2', 'SLIK5', 'Siglec.6', 'CD56loCD16negNK_STAT1_IFNa', 'NK_STAT1_IFNa', 'MP2K4', 'Granulocytes_CREB_GMCSF', 'CD8Tef', 'HRG', 'MMP.12', 'VEGF121', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'IP.10', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'SPINT2', 'IL.1.R4', 'S100A12', 'Granulocytes', 'Angiopoietin.2', 'mDCs', 'pDCs_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'HCG', 'mDCs_STAT1_IFNa', 'BGN', 'PLXB2', 'Antithrombin.III', 'GRN', 'ASAH2', 'CCR5posCCR2posCD8Tcm_STAT6_IFNa', 'Activin.A']",36
Fold_5,"['Cystatin.C', 'SLIK5', 'Siglec.6', 'NK_STAT1_IFNa', 'mDCs_STAT1_IFNa', 'uPA', 'NKT', 'MMP.12', 'Granulocytes_S6_unstim', 'PLXB2', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Trypsin', 'Granulocytes_p38_LPS', 'GRN', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Activin.A']",22
Fold_6,"['MCP.3', 'Granulocytes_ERK_GMCSF', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Siglec.6', 'NK_STAT1_IFNa', 'PAI.1', 'NEGR1', 'Activin.A', 'Granulocytes_IkB_LPS', 'HCG', 'MMP.12', 'VEGF121', 'PLXB2', 'intMCs_STAT1_IFNa', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'DCs_STAT6_IL246', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'mDCs']",25
Fold_7,"['Angiogenin', 'CD62LposCD8Tnaive_STAT1_IFNa', 'Cystatin.C', 'SLIK5', 'Siglec.6', 'mDCs_S6_LPS', 'NK_STAT1_IFNa', 'HCG', 'uPA', 'VEGF121', 'DSC2', 'PLXB2', 'OX2G', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'NKT_STAT1_IFNa', 'Angiopoietin.2', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Activin.A']",22
Fold_8,"['PTN', 'Angiogenin', 'Cystatin.C', 'sTie.2', 'Granulocytes_ERK_GMCSF', 'GDF2', 'RAP', 'Siglec.6', 'Granulocytes_CREB_GMCSF', 'CD4posTnaive_STAT3_unstim', 'MMP.12', 'Granulocytes_S6_unstim', 'VEGF121', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Gelsolin', 'ILT.2', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'MIC.1', 'Granulocytes', 'Cathepsin.A', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'SAP', 'BID', 'RELT', 'CD4Tcm_STAT5_unstim', 'MO2R1', 'ISLR2', 'CD62LposCD4Tnaive_STAT3_unstim', 'CCR5posCCR2posCD4Tem_STAT5_unstim', 'SMOC1', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'PLXB2', 'MMP.9', 'CD69posCD56loCD16negNK_STAT5_IL246', 'GRN', 'DCs_STAT6_IL246', 'Notch.1', 'Glypican.3', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'Activin.A']",45
Fold_9,"['sTie.2', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'SLIK5', 'Siglec.6', 'NK_STAT1_IFNa', 'PAI.1', 'HCG', 'mDCs_STAT1_IFNa', 'CD4posTnaive_STAT3_unstim', 'MMP.12', 'VEGF121', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'PLXB2', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'SPINT2', 'IL.1.R4', 'pDCs_STAT1_IFNa', 'Granulocytes', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'Activin.A']",24
