,Fold selected features,Fold #features
Fold_0,"['sTie.2', 'Siglec.6', 'NK_STAT1_IFNa', 'VEGF121', 'PLXB2', 'Antithrombin.III', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'Activin.A']",13
Fold_1,"['Angiogenin', 'sTie.2', 'Granulocytes_ERK_GMCSF', 'Siglec.6', 'NK_STAT1_IFNa', 'Granulocytes_CREB_GMCSF', 'IL.18.Ra', 'uPA', 'MMP.12', 'VEGF121', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'MIC.1', 'MIP.1a', 'Granulocytes', 'Angiopoietin.2', 'pDCs_STAT1_IFNa', 'mDCs', 'PAI.1', 'CD62LposCD4Tnaive_STAT3_unstim', 'NKT', 'PLXB2', 'CD69posCD56loCD16negNK_STAT5_IL246', 'DCs_STAT6_IL246', 'NKT_STAT1_IFNa', 'Glypican.3', 'Activin.A']",31
Fold_2,"['Cystatin.C', 'Siglec.6', 'NK_STAT1_IFNa', 'mDCs_S6_LPS', 'DCs_CREB_LPS', 'Granulocytes_CREB_GMCSF', 'MMP.12', 'VEGF121', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'CCR5posCCR2posCD4Tem', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'PLXB2', 'Glypican.3', 'Activin.A']",22
Fold_3,"['sTie.2', 'Siglec.6', 'MMP.12', 'VEGF121', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'CCR5posCCR2posCD4Tem', 'HCG', 'PLXB2', 'Antithrombin.III', 'HCK', 'Activin.A']",17
Fold_4,"['MCP.3', 'sTie.2', 'SLIK5', 'Siglec.6', 'NK_STAT1_IFNa', 'MP2K4', 'Granulocytes_CREB_GMCSF', 'CD8Tef', 'HRG', 'Growth.hormone.receptor', 'MMP.12', 'VEGF121', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'IP.10', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'SPINT2', 'IL.1.R4', 'S100A12', 'Granulocytes', 'Angiopoietin.2', 'mDCs', 'HCG', 'BGN', 'PLXB2', 'Antithrombin.III', 'CD69posCD56loCD16negNK_STAT5_IL246', 'GRN', 'ASAH2', 'CCR5posCCR2posCD8Tcm_STAT6_IFNa', 'Activin.A']",34
Fold_5,"['Cystatin.C', 'sTie.2', 'SLIK5', 'Siglec.6', 'NK_STAT1_IFNa', 'uPA', 'MMP.12', 'Granulocytes_S6_unstim', 'Bcells', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_p38_LPS', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'MIP.1a', 'Granulocytes', 'Angiopoietin.2', 'NKT', 'PLXB2', 'Trypsin', 'GRN', 'Activin.A']",22
Fold_6,"['MCP.3', 'sTie.2', 'Granulocytes_ERK_GMCSF', 'Galectin.7', 'CD56loCD16negNK_STAT1_IFNa', 'Siglec.6', 'BNP.32', 'Granulocytes_IkB_LPS', 'MMP.12', 'VEGF121', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'SPINT2', 'S100A12', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'mDCs', 'PAI.1', 'HCG', 'PLXB2', 'Antithrombin.III', 'DCs_STAT6_IL246', 'Activin.A']",27
Fold_7,"['Angiogenin', 'sTie.2', 'BLC', 'SLIK5', 'Siglec.6', 'mDCs_S6_LPS', 'HCG', 'uPA', 'MMP.12', 'VEGF121', 'DSC2', 'PLXB2', 'OX2G', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'IL.1.R4', 'sRAGE', 'Granulocytes', 'Angiopoietin.2', 'Activin.A']",22
Fold_8,"['GDF2', 'Granulocytes_ERK_GMCSF', 'TCRgdposT_STAT5_IFNa', 'NK_STAT1_IFNa', 'PARC', 'Bcells', 'SLPI', 'Gelsolin', 'MIC.1', 'IL.1.R4', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'pDCs_STAT1_IFNa', 'BID', 'RELT', 'MO2R1', 'ISLR2', 'CCR5posCCR2posCD4Tem_STAT5_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'CD69posCD56loCD16negNK_STAT5_IL246', 'DCs_STAT6_IL246', 'Notch.1', 'Glypican.3', 'PTN', 'Angiogenin', 'Cystatin.C', 'sTie.2', 'RAP', 'Siglec.6', 'Granulocytes_CREB_GMCSF', 'MMP.12', 'Granulocytes_S6_unstim', 'VEGF121', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'ILT.2', 'discoidin.domain.receptor.1', 'Granulocytes_STAT1_IFNa', 'Granulocytes', 'Cathepsin.A', 'NEGR1', 'CD8Tef_STAT5_IFNa', 'SAP', 'CD4Tcm_STAT5_unstim', 'CD62LposCD4Tnaive_STAT3_unstim', 'CD62LposCD4Tnaive_STAT5_unstim', 'SMOC1', 'PLXB2', 'MMP.9', 'GRN']",49
Fold_9,"['sTie.2', 'SLIK5', 'Siglec.6', 'MMP.12', 'VEGF121', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'SLPI', 'Granulocytes_STAT1_IFNa', 'SPINT2', 'IL.1.R4', 'Granulocytes', 'Angiopoietin.2', 'pDCs_MAPKAPK2_GMCSF', 'PAI.1', 'HCG', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'PLXB2', 'Antithrombin.III', 'Activin.A']",19
