,{'C': np.float64(0.01)},{'C': np.float64(0.027825594022071243)},{'C': np.float64(0.0774263682681127)},{'C': np.float64(0.21544346900318834)},{'C': np.float64(0.5994842503189409)},{'C': np.float64(1.6681005372000592)},{'C': np.float64(4.6415888336127775)},{'C': np.float64(12.915496650148826)},{'C': np.float64(35.93813663804626)},{'C': np.float64(100.0)}
CD4_T_cells_FoxP3+_glandfront_ERa,0.0,0.0,0.0,0.00031009216477393135,0.0022005135668918333,0.0033823275546520934,0.003175165333423104,0.0033293001929779902,0.003068835947596332,0.003876830350980976
CD4_T_cells_FoxP3+_glandfront_PR,0.0,0.0,0.0,0.0013876567107696017,0.0006416066067123184,0.0009022575372458296,0.0008563400301948437,0.0008891547298163615,0.0007232740074515797,0.0002802887556320677
CD4_T_cells_FoxP3+_glandfront_pP38,0.0,0.0,0.0,0.006665086618893792,0.007556595454135626,0.007796008442196796,0.00715333198145111,0.01235550206442431,0.021714247848678165,0.025202755671758517
CD4_T_cells_FoxP3+_glandfront_VEGF,0.0,0.0,0.0,0.0016385829566352126,0.0021326788309673885,0.001738185219567484,0.0014589079714744544,0.003003701935524569,0.0014175939609603059,0.0022480906535722223
CD4_T_cells_FoxP3+_glandfront_GranzymeB,0.0,0.0,0.0,0.0008251048907494394,0.002485275377173295,0.00292040763140877,0.0031641130868705295,0.003174782339704754,0.0031534078355578607,0.006487834229626176
CD4_T_cells_FoxP3+_glandfront_Ki67,0.0,0.0,0.0,0.0,7.948586063876974e-05,0.00023164178702039318,0.000415953349577061,0.0005456370743867914,0.0005596427003429476,0.001053261665882175
CD4_T_cells_FoxP3+_glandfront_TIM3,0.0,0.0,0.0002002040276864656,0.016049921134207473,0.020778862995745547,0.02170498851776496,0.022675657630849142,0.02171945962809619,0.022048153289812775,0.021823707237581043
CD4_T_cells_FoxP3+_glandfront_HLA-DR,0.0,0.0,0.004,0.035344658749957396,0.03652361372507828,0.032096458319623565,0.030922539970712783,0.030991952525409417,0.0336689765424124,0.03361773327396368
CD4_T_cells_FoxP3+_stromal_ERa,0.0,0.0,0.0,0.0003465941045210476,0.005301849282194028,0.006634060028620375,0.00691029998785439,0.008191580117847114,0.009985328947039875,0.009518407523761646
CD4_T_cells_FoxP3+_stromal_PR,0.0,0.0,0.0,0.0012474438005485977,0.0039338499867119375,0.005065153461878849,0.004288835478931848,0.0030495831464765915,0.003538043037932615,0.005038221746373684
CD4_T_cells_FoxP3+_stromal_pP38,0.0,0.0,0.0,0.0,0.0018281248949028985,0.008205483870036428,0.011289824102517481,0.013311480692466984,0.014234960562906034,0.013267009452360983
CD4_T_cells_FoxP3+_stromal_VEGF,0.0,0.0,0.0,0.0002297629830660744,0.0,0.0,0.00037381117893052745,0.00048096046745155517,0.0,0.0009784824946191253
CD4_T_cells_FoxP3+_stromal_GranzymeB,0.0,0.0,0.0,0.0,0.0008003045110245099,0.001377169188851084,0.0010743214019878608,0.0013268882435765854,0.0013535343899978057,0.0010632505234596996
CD4_T_cells_FoxP3+_stromal_Ki67,0.0,0.0,0.0,0.00045510574282803956,0.0015613241582984544,0.00330042525950033,0.004905940310445528,0.005457049708004673,0.007289151176300082,0.010756465865778797
CD4_T_cells_FoxP3+_stromal_HLA-DR,0.0,0.0,0.0,0.0,0.0023415754752531227,0.003965800197647673,0.003557283538928854,0.00328687785448389,0.004716527394045148,0.0038434139953834844
CD8_T_cells_FoxP3+_glandfront_ERa,0.0,0.0,0.0,0.0018623541560149756,0.0033363359285422424,0.003312410601641912,0.00473039011848442,0.006395805051070713,0.00561720589072791,0.0030299296824510174
CD8_T_cells_FoxP3+_glandfront_PR,0.0,0.0,0.0,0.0,0.001619882333692768,0.003445219803685181,0.0028046066473519527,0.0017783821851492295,0.00404472655944559,0.0035612873142861763
CD8_T_cells_FoxP3+_glandfront_pP38,0.0,0.0,0.0,0.022329075681556818,0.03871572686271747,0.03748205403496127,0.03977862400851556,0.04005756767377405,0.04308394552894422,0.05147168634838929
CD8_T_cells_FoxP3+_glandfront_VEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8_T_cells_FoxP3+_glandfront_GranzymeB,0.0,0.0,0.0,0.0010988392850386575,0.0063900536687067945,0.009201685973787444,0.009847980502988655,0.009332318543767266,0.0074733300747079935,0.005488028892165134
CD8_T_cells_FoxP3+_glandfront_Ki67,0.0,0.0,0.0,4.341645628430384e-05,0.007708325718646089,0.009562181984515113,0.008706529334317589,0.00765988592038275,0.007870894870025997,0.007541144054996641
CD8_T_cells_FoxP3+_glandfront_HLA-DR,0.0,0.0,0.0,9.189230219158555e-05,0.0019482879967753042,0.0038756061577114257,0.0048330441095727926,0.006228323470521773,0.007777417695015585,0.00870335110419871
CD8_T_cells_FoxP3+_intragland_ERa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006260818783236742,0.0018272474017200283
CD8_T_cells_FoxP3+_intragland_PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8_T_cells_FoxP3+_intragland_VEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8_T_cells_FoxP3+_intragland_GranzymeB,0.0,0.0,0.0,0.0,0.00027099538935842897,0.0,1.817220327861867e-05,1.616731231567035e-05,4.380147314148122e-05,0.00015448581069721224
CD8_T_cells_FoxP3+_intragland_HLA-DR,0.0,0.0,0.0,0.01558197565499821,0.03771290694522648,0.04371598460427612,0.044409121349216686,0.04437278082297681,0.04242008531096128,0.0377644944613687
CD8_T_cells_FoxP3+_stromal_ERa,0.0,0.0,0.0,0.0010957495965583945,0.0070338726714580515,0.011063920537376011,0.012398456271771559,0.013171688331718908,0.013681644640435522,0.011547569062995785
CD8_T_cells_FoxP3+_stromal_PR,0.0,0.0,0.0,0.001830336184272078,0.0007342154222202164,0.0006890057542266191,0.0011968306095507882,0.00046524061081325426,0.0011479454721337187,0.002172733205508369
