,Max Proba
CD4Tnaive_pSTAT5_IFNa,1.0
CD4Tnaive_pSTAT3_IFNa,1.0
intMCs_pCREB_IFNa,0.993
CD4Tnaive_pSTAT1_IFNa,0.99
MDSCs_pCREB_IFNa,0.986
cMCs_pCREB_IFNa,0.968
CD8Tcm_pNFkB_IFNa,0.94
Granulocytes_pCREB_IFNa,0.908
CD4Teff_pSTAT3_IFNa,0.856
CD8Tem_pSTAT6_IFNa,0.746
CD4negCD8negTcells_pSTAT6_IFNa,0.738
CD8Teff_pSTAT6_IFNa,0.731
CD4Teff_pSTAT5_IFNa,0.719
CD4Tcm_pSTAT3_IFNa,0.69
CD4negCD8negTcells_pNFkB_IFNa,0.685
CD4Tcm_pSTAT5_IFNa,0.618
CD8Tnaive_pSTAT5_IFNa,0.614
CD4Teff_pSTAT6_IFNa,0.599
MDSCs_pSTAT3_IFNa,0.597
CD4Tregs_pSTAT5_IFNa,0.573
NK_cells_CD11cneg_pNFkB_IFNa,0.534
pDCs_pNFkB_IFNa,0.532
Granulocytes_pSTAT3_IFNa,0.52
cMCs_pSTAT3_IFNa,0.507
Bcells_pS6_IFNa,0.5
NKT_pSTAT5_IFNa,0.497
CD8Tem_pSTAT5_IFNa,0.497
CD4Teff_pNFkB_IFNa,0.489
CD8Tnaive_pSTAT3_IFNa,0.485
CD8Teff_pSTAT3_IFNa,0.477
mDCs_HLADR_IFNa,0.473
CD8Tem_CCR2pos_pSTAT5_IFNa,0.473
CD4Tregs_pSTAT3_IFNa,0.465
CD8Teff_pNFkB_IFNa,0.449
CD8Tcells_Th1_pSTAT3_IFNa,0.447
CD4Tem_pSTAT3_IFNa,0.438
CD8Tcells_Th1_pSTAT6_IFNa,0.42
Granulocytes_pSTAT5_IFNa,0.403
CD4negCD8negTcells_pSTAT5_IFNa,0.397
Granulocytes_pSTAT1_IFNa,0.382
CD8Tem_pNFkB_IFNa,0.381
CD4Tregs_pNFkB_IFNa,0.374
NK_cells_CD11cneg_pS6_IFNa,0.373
CD4Tem_pSTAT5_IFNa,0.372
CD8Tem_CCR2pos_pNFkB_IFNa,0.359
ncMCs_pCREB_IFNa,0.339
CD8Tcells_Th1_pSTAT5_IFNa,0.327
pDCs_pS6_IFNa,0.323
CD8Tcm_pSTAT6_IFNa,0.31
mDCs_pSTAT3_IFNa,0.309
CD8Tcells_Th1_pNFkB_IFNa,0.281
NKT_pSTAT6_IFNa,0.279
CD56loCD16posNK_pNFkB_IFNa,0.269
pDCs_pSTAT3_IFNa,0.267
ncMCs_pNFkB_IFNa,0.263
NKT_pNFkB_IFNa,0.26
CD56hiCD16negNK_pNFkB_IFNa,0.253
CD4Tem_pNFkB_IFNa,0.24
CD8Tcm_pSTAT3_IFNa,0.237
ncMCs_pS6_IFNa,0.221
intMCs_pSTAT3_IFNa,0.221
intMCs_pS6_IFNa,0.19
CD4Tnaive_pSTAT6_IFNa,0.186
cMCs_pS6_IFNa,0.184
CD8Tcm_CCR2pos_pSTAT6_IFNa,0.176
pDCs_pSTAT6_IFNa,0.17
MDSCs_pS6_IFNa,0.164
Bcells_pNFkB_IFNa,0.157
intMCs_pNFkB_IFNa,0.154
mDCs_pS6_IFNa,0.152
CD4Tem_pSTAT6_IFNa,0.145
NK_cells_CD11cpos_pNFkB_IFNa,0.138
CD8Tcm_pSTAT5_IFNa,0.137
NKT_pSTAT1_IFNa,0.132
ncMCs_pSTAT3_IFNa,0.13
CD8Teff_pSTAT1_IFNa,0.1
CD56hiCD16negNK_pS6_IFNa,0.092
Bcells_pSTAT5_IFNa,0.088
cMCs_pNFkB_IFNa,0.085
CD8Tcm_CCR2pos_pSTAT5_IFNa,0.075
CD8Tnaive_pSTAT1_IFNa,0.073
CD8Tem_CCR2pos_pSTAT3_IFNa,0.068
ncMCs_pSTAT1_IFNa,0.061
cMCs_pSTAT6_IFNa,0.06
