,Fold selected features,Fold #features
Fold_0,"['CDK10', 'MIRLET7D', 'HNRNPA3P6', 'RPS26P31', 'RPL34P34', 'YWHAQP5', 'RPL23AP7']",7
Fold_1,"['TRIO', 'CYP2W1', 'RAP1GAP', 'PIR', 'KCNK6', 'SARS2', 'SLC16A6', 'MVK', 'KNG1', 'ALG5', 'CDKN1A', 'VIL1', 'C6orf203', 'TNNI2', 'VAMP1', 'CYP4B1', 'ZC3H8', 'CYSLTR2', 'GPR78', 'C2CD2', 'LMNA', 'PLB1', 'LZTFL1', 'PRKCB', 'GP9', 'CDK5R1', 'MAMSTR', 'MAGED1', 'RPL23AP82', 'CDK10', 'GPX1P1', 'CFD', 'MIRLET7D', 'RNA5SP150', 'RNA5SP145', 'RNA5SP263', 'RNA5SP352', 'Y_RNA.74', 'RNA5SP74', 'Y_RNA.83', 'RNA5SP335', 'RNA5SP387', 'RNA5SP267', 'RNA5SP149', 'RNY3P1', 'Y_RNA.221', 'Y_RNA.286', 'MT-TV', 'MT-TM', 'MT-TC', 'MT-TR', 'MT-TH', 'MT-TS2', 'MT-TE', 'HNRNPA3P6', 'RNA5SP338', 'RP1-37C10.3', 'EMBP1', 'MAGI2-AS3', 'AC009413.2', 'YWHAQP5', 'RNY4P25', 'Y_RNA.361', 'RPL23AP7', 'RP11-120B7.1', 'THAP9-AS1', 'GOLGA5P1', 'MTRNR2L8', 'RP11-291B21.2', 'RPL36A-HNRNPH2', 'RP11-53I6.3']",71
Fold_2,"['MVK', 'RNA5SP387', 'MT-TM', 'MT-TH', 'HNRNPA3P6', 'YWHAQP5', 'ANKHD1-EIF4EBP3', 'MTRNR2L8']",8
Fold_3,"['TRIO', 'CDK10', 'MT-TR', 'MT-TH', 'RPL34P34', 'YWHAQP5', 'RPL23AP7', 'GOLGA5P1', 'MTRNR2L8']",9
Fold_4,"['CYP2W1', 'MVK', 'KIAA1257', 'PLB1', 'ZNF3', 'MIRLET7D', 'RNA5SP387', 'MT-TH', 'HNRNPA3P6', 'RPL23AP7', 'RP11-120B7.1', 'GAPDHP60', 'ANKHD1-EIF4EBP3']",13
Fold_5,"['TRIO', 'CYP2W1', 'ACACB', 'HAL', 'KIAA1257', 'PLB1', 'E4F1', 'ZNF738', 'TPRN', 'MAMSTR', 'ADGRG3', 'CDK10', 'MIRLET7D', 'RNA5SP145', 'Y_RNA.74', 'Y_RNA.77', 'RNA5SP74', 'RNA5SP335', 'RNA5SP387', 'RNY1', 'Y_RNA.138', 'RNA5SP267', 'RNA5SP149', 'RNY3P1', 'RNY3', 'Y_RNA.201', 'Y_RNA.286', 'MT-TV', 'MT-TI', 'MT-TM', 'MT-TC', 'MT-TR', 'MT-TH', 'MT-TS2', 'ITGB2-AS1', 'CXCR2P1', 'NFE4', 'LINC01001', 'AP001189.4', 'RPL34P34', 'YWHAQP5', 'SNORD97', 'Y_RNA.361', 'RPL23AP7', 'RP11-390K5.1', 'THAP9-AS1', 'GOLGA5P1', 'RNY4', 'HCAR3', 'MTRNR2L8', 'RPPH1', 'XXbac-BPG32J3.22', 'MIR142', 'Metazoa_SRP.56']",54
Fold_6,"['CYP2W1', 'MVK', 'CLEC3B', 'ZNF3', 'MAMSTR', 'CDK10', 'MAGI2', 'MIRLET7D', 'Y_RNA.138', 'MT-TH', 'HNRNPA3P6', 'RPL34P34', 'YWHAQP5', 'RPL23AP7', 'THAP9-AS1', 'GOLGA5P1', 'RP11-53I6.3']",17
Fold_7,"['TRIO', 'CDK10', 'GPX1P1', 'MIRLET7D', 'RNA5SP387', 'MT-TH', 'RPL23AP7']",7
Fold_8,"['ITGA2B', 'TRIO', 'SMOX', 'MVK', 'MAP1A', 'OXTR', 'SNN', 'CDK10', 'MAGI2', 'MIRLET7D', 'Y_RNA.74', 'RNA5SP387', 'RNY1', 'Y_RNA.138', 'RNY3P1', 'Y_RNA.201', 'Y_RNA.219', 'Y_RNA.221', 'Y_RNA.286', 'MT-TV', 'MT-TI', 'MT-TM', 'MT-TC', 'MT-TR', 'MT-TH', 'MT-TS2', 'MAGI2-AS3', 'DPP10-AS1', 'AP001189.4', 'YWHAQP5', 'RPS4XP22', 'RPL23AP7', 'RP11-390K5.1', 'THAP9-AS1', 'MTRNR2L8', 'MIR142']",36
Fold_9,"['TRIO', 'ACACB', 'PLEK2', 'CDK10', 'GPX1P1', 'MIRLET7D', 'RNA5SP387', 'MT-TM', 'MT-TC', 'MT-TR', 'MT-TH', 'DPP10-AS1', 'RPL34P34', 'YWHAQP5']",14
