,Max Proba
CD8Tcm_CCR2pos_pNFkB_PI,0.89
Granulocytes_pS6_PI,0.836
CD4Tnaive_pSTAT3_PI,0.78
CD4Tnaive_pSTAT5_PI,0.765
ncMCs_pMK2_PI,0.664
CD4Tregs_pNFkB_PI,0.618
CD8Tcells_Th1_pNFkB_PI,0.472
NK_cells_CD11cpos_HLADR_PI,0.463
CD8Tcells_Th1_pS6_PI,0.447
CD8Teff_pSTAT5_PI,0.444
CD4Tregs_pSTAT5_PI,0.438
Bcells_pS6_PI,0.406
Granulocytes_pMK2_PI,0.355
CD56hiCD16negNK_pNFkB_PI,0.339
pDCs_pNFkB_PI,0.337
MDSCs_pCREB_PI,0.297
CD8Teff_HLADR_PI,0.263
CD4Tcm_CCR2pos_CD25_PI,0.238
ncMCs_pSTAT3_PI,0.233
NKT_pERK_PI,0.212
intMCs_IkB_PI,0.211
NKT_pSTAT5_PI,0.19
CD4Teff_pMK2_PI,0.188
CD4negCD8negTcells_pNFkB_PI,0.175
CD8Tcm_CCR2pos_pERK_PI,0.174
CD56hiCD16negNK_pS6_PI,0.168
pDCs_pMK2_PI,0.167
ncMCs_pS6_PI,0.164
MDSCs_pSTAT3_PI,0.162
mDCs_pCREB_PI,0.161
Granulocytes_pSTAT3_PI,0.15
CD8Tem_CCR2pos_pERK_PI,0.147
CD8Tem_pNFkB_PI,0.13
CD8Tcm_CCR2pos_pCREB_PI,0.127
mDCs_HLADR_PI,0.122
cMCs_HLADR_PI,0.122
NKT_CD25_PI,0.119
CD4Teff_pERK_PI,0.118
CD8Tcells_Th1_pERK_PI,0.116
pDCs_HLADR_PI,0.114
MDSCs_pSTAT5_PI,0.112
ncMCs_HLADR_PI,0.109
CD8Teff_pNFkB_PI,0.108
CD8Tcm_pNFkB_PI,0.106
CD4Tem_CCR2pos_pERK_PI,0.1
NKT_pNFkB_PI,0.1
ncMCs_pNFkB_PI,0.099
pDCs_IkB_PI,0.099
CD56loCD16posNK_pNFkB_PI,0.095
cMCs_pCREB_PI,0.095
NKT_pSTAT6_PI,0.087
pDCs_pERK_PI,0.087
CD4Tnaive_pSTAT6_PI,0.083
CD4Tem_CCR2pos_pNFkB_PI,0.073
CD4Teff_pSTAT3_PI,0.072
CD4negCD8negTcells_pCREB_PI,0.071
CD8Tem_CCR2pos_pNFkB_PI,0.07
CD8Tnaive_pSTAT5_PI,0.07
intMCs_pS6_PI,0.067
pDCs_pCREB_PI,0.067
ncMCs_pCREB_PI,0.063
CD8Tcm_pERK_PI,0.062
NK_cells_CD11cneg_pNFkB_PI,0.061
Bcells_pNFkB_PI,0.059
cMCs_IkB_PI,0.056
Granulocytes_pNFkB_PI,0.055
CD4negCD8negTcells_pMK2_PI,0.054
CD4Teff_pSTAT6_PI,0.054
CD8Teff_pERK_PI,0.053
CD4negCD8negTcells_pERK_PI,0.051
intMCs_HLADR_PI,0.05
CD8Tem_CCR2pos_pCREB_PI,0.049
ncMCs_pSTAT5_PI,0.046
intMCs_pSTAT6_PI,0.043
CD4Tem_pNFkB_PI,0.037
CD4Tcm_CCR2pos_pSTAT6_PI,0.036
pDCs_pS6_PI,0.035
MDSCs_pNFkB_PI,0.032
CD4Tcm_pSTAT6_PI,0.029
NK_cells_CD11cpos_pNFkB_PI,0.028
MDSCs_pS6_PI,0.028
CD4Tem_pERK_PI,0.026
MDSCs_pSTAT1_PI,0.024
mDCs_pSTAT5_PI,0.024
Granulocytes_pCREB_PI,0.021
CD4Teff_pSTAT5_PI,0.02
CD8Tcells_Th1_pSTAT5_PI,0.017
CD4Teff_pS6_PI,0.016
intMCs_pCREB_PI,0.014
intMCs_pNFkB_PI,0.013
cMCs_pSTAT5_PI,0.013
NK_cells_CD11cpos_pS6_PI,0.012
intMCs_pSTAT5_PI,0.011
CD8Tem_pS6_PI,0.01
intMCs_pMK2_PI,0.009
CD4Tem_CCR2pos_pSTAT6_PI,0.009
NKT_pS6_PI,0.009
MDSCs_pSTAT6_PI,0.009
CD4Tcm_CCR2pos_pS6_PI,0.007
intMCs_pSTAT3_PI,0.007
CD8Tem_pERK_PI,0.004
mDCs_pS6_PI,0.003
CD8Tcm_CCR2pos_pS6_PI,0.003
intMCs_pSTAT1_PI,0.003
CD4Tcm_pSTAT3_PI,0.002
CD4negCD8negTcells_pS6_PI,0.002
cMCs_pS6_PI,0.002
CD8Tem_CCR2pos_pS6_PI,0.001
CD4Tem_CCR2pos_pS6_PI,0.001
cMCs_pSTAT6_PI,0.001
CD4Tcm_pS6_PI,0.001
CD4Tregs_pS6_PI,0.001
CD4Tregs_pSTAT3_PI,0.001
mDCs_pSTAT6_PI,0.001
Bcells_pSTAT6_PI,0.001
mDCs_pSTAT1_PI,0.0
CD8Teff_pS6_PI,0.0
CD4Tem_pS6_PI,0.0
cMCs_pSTAT1_PI,0.0
CD8Tnaive_pS6_PI,0.0
NK_cells_CD11cneg_pS6_PI,0.0
CD4Tnaive_pS6_PI,0.0
CD56loCD16posNK_pS6_PI,0.0
CD8Tcm_pS6_PI,0.0
CD8Tnaive_pSTAT3_PI,0.0
