,Fold selected features,Fold #features
Fold_0,"['CD8_T_cells_HLA-DR+_glandfront_area', 'Macrophages_M2-like_stromal_area', 'NK_cells_CD56brCD16-_stromal_TIM3', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'NKT_glandfront_celldistance', 'NK_cells_CD56dimCD16+_glandfront_eccentricity', 'aSMA-br_vascular_endothelium_stromal_area', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD4_T_cells_HLA-DR+_stromal_area', 'NK_cells_CD56brCD16-CD9hi_glandfront_pP38', 'Dendritic_Cells_CD86CD33dp_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'Dendritic_Cells_CD33+_stromal_area', 'NK_cells_CD56brCD16-TIM3hi_glandfront_celldistance', 'Gland_fibroblast_intragland_eccentricity', 'Macrophages_M2-like_glandfront_area', 'Dendritic_Cells_CD209CD86dp_glandfront_eccentricity', 'Macrophages_MDSC_glandfront_celldistance', 'CD4_T_cells_FoxP3+_glandfront_eccentricity', 'CD8_T_cells_CD11b+_glandfront_area', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_area', 'CD8_T_cells_FoxP3+_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Dendritic_Cells_CD209CD86dp_glandfront_celldistance', 'Gland_mesenchymal_intragland_Ki67', 'Macrophages_M1-like_stromal_area', 'CD8_T_cells_HLA-DR+_stromal_eccentricity', 'NA_glandfront_Ki67', 'Gland_fibroblast_intragland_area', 'Gland_vascular_endothelium_glandfront_area', 'aSMA-br_fibroblast_glandfront_celldistance', 'Macrophages_M1_M2_glandfront_celldistance', 'CD8_T_cells_CD11b+_stromal_eccentricity', 'aSMA-br_vascular_endothelium_glandfront_celldistance', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_area', 'NA_glandfront_area', 'Macrophages_M1_M2_glandfront_area', 'NA_stromal_area', 'Macrophages_M1_M2_stromal_area', 'Neutrophils_glandfront_celldistance', 'Gland_mesenchymal_intragland_eccentricity', 'Neutrophils_stromal_area', 'Dendritic_Cells_CD209CD33dp_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_glandfront_celldistance', 'NK_cells_CD56brCD16-_stromal_area', 'CD4_T_cells_CD80_CD86+_glandfront_area', 'CD8_T_cells_FoxP3+_stromal_eccentricity', 'Stroma_fibroblast_stromal_area', 'CD8_T_cells_FoxP3+_stromal_area', 'CD4_T_cells_HLA-DR+_stromal_eccentricity', 'Macrophages_MDSC_stromal_area', 'CD4_T_cells_CD80_CD86+_glandfront_celldistance', 'aSMA-br_vascular_endothelium_glandfront_area', 'Dendritic_Cells_CD209CD33dp_glandfront_area', 'CD8_T_cells_HLA-DR+_glandfront_Ki67', 'NK_cells_CD56dimCD16+_stromal_eccentricity', 'aSMA-br_mesenchymal_glandfront_celldistance', 'CD8_T_cells_CD11b+_glandfront_eccentricity', 'CD4_T_cells_HLA-DR+_glandfront_area', 'Dendritic_Cells_CD209CD86dp_stromal_area', 'NA_glandfront_celldistance', 'Macrophages_M1-like_glandfront_area', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'NK_cells_CD56dimCD16+_glandfront_celldistance', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity']",67
Fold_1,"['Gland_glandular_epithelium_intragland_Ki67', 'Macrophages_M1_M2_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'aSMA-br_mesenchymal_glandfront_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_ERa', 'Macrophages_M1_M2_stromal_PR', 'Gland_glandular_epithelium_glandfront_Ki67', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_mesenchymal_intragland_Ki67', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Neutrophils_glandfront_PR', 'Stroma_fibroblast_glandfront_Ki67', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'Macrophages_M1-like_stromal_GranzymeB', 'Neutrophils_stromal_area', 'CD8_T_cells_FoxP3+_stromal_pP38', 'CD8_T_cells_FoxP3+_glandfront_ERa', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD33+_intragland_Ki67', 'CD4_T_cells_CD80_CD86+_glandfront_Ki67', 'Macrophages_M2-like_glandfront_Ki67', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'Macrophages_MDSC_glandfront_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_eccentricity', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity']",32
Fold_2,"['CD8_T_cells_HLA-DR+_glandfront_ERa', 'Gland_fibroblast_intragland_TIM3', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'Gland_fibroblast_stromal_PR', 'Macrophages_MDSC_glandfront_pP38', 'Gland_fibroblast_intragland_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Dendritic_Cells_CD209CD86dp_glandfront_celldistance', 'NA_glandfront_Ki67', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_celldistance', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'CD4_T_cells_HLA-DR+_glandfront_Ki67']",21
Fold_3,"['Gland_glandular_epithelium_intragland_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Neutrophils_glandfront_area', 'CD8_T_cells_HLA-DR+_glandfront_area', 'Dendritic_Cells_CD33+_stromal_eccentricity', 'Gland_fibroblast_intragland_TIM3', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'Dendritic_Cells_CD86+_glandfront_HLA-DR', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Dendritic_Cells_CD86CD33dp_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_celldistance', 'Dendritic_Cells_CD209CD86dp_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'CD8_T_cells_CD11b+_glandfront_area', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD209CD86dp_glandfront_celldistance', 'Macrophages_M1-like_stromal_area', 'Dendritic_Cells_CD86+_stromal_eccentricity', 'NA_glandfront_Ki67', 'Gland_fibroblast_intragland_area', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_CD11b+_stromal_eccentricity', 'NA_stromal_area', 'Macrophages_M1_M2_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Neutrophils_glandfront_eccentricity', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NKT_glandfront_Ki67', 'Gland_mesenchymal_stromal_area', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Stroma_vascular_endothelium_glandfront_area', 'CD4_T_cells_CD80_CD86+_glandfront_celldistance', 'CD4_T_cells_HLA-DR+_glandfront_area', 'NA_glandfront_celldistance', 'Macrophages_M1-like_glandfront_area', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'NK_cells_CD56dimCD16+_glandfront_celldistance', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity']",43
Fold_4,"['CD4_T_cells_FoxP3+_glandfront_celldistance', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'CD4_T_cells_CD11b+_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'NA_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'Macrophages_M1_M2_stromal_GranzymeB']",8
Fold_5,"['Macrophages_M2-like_stromal_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'Macrophages_M1_M2_stromal_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_area', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity']",8
Fold_6,"['Gland_glandular_epithelium_intragland_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Neutrophils_glandfront_area', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'Gland_mesenchymal_stromal_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'Gland_vascular_endothelium_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Neutrophils_glandfront_eccentricity', 'Dendritic_Cells_CD86+_intragland_area', 'Dendritic_Cells_CD33+_intragland_eccentricity', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'CD8_T_cells_HLA-DR+_glandfront_Ki67', 'NK_cells_CD56dimCD16+_stromal_eccentricity', 'CD8_T_cells_CD11b+_glandfront_eccentricity', 'NK_cells_CD56dimCD16+CD9hi_glandfront_celldistance', 'CD4_T_cells_FoxP3+_stromal_eccentricity']",22
Fold_7,"['Macrophages_M1_M2_stromal_area', 'CD8_T_cells_HLA-DR+_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area']",4
Fold_8,"['Dendritic_Cells_CD86CD33dp_glandfront_GranzymeB', 'Gland_glandular_epithelium_intragland_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Gland_glandular_epithelium_glandfront_Ki67', 'Dendritic_Cells_CD209CD86dp_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD209CD86dp_glandfront_GranzymeB', 'Neutrophils_glandfront_Ki67', 'Gland_mesenchymal_intragland_GranzymeB', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'Macrophages_M1_M2_stromal_area', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'CD8_T_cells_FoxP3+_stromal_pP38', 'CD4_T_cells_FoxP3+_stromal_PR', 'NKT_glandfront_Ki67', 'Stroma_vascular_endothelium_glandfront_Ki67', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_GranzymeB', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity']",24
Fold_9,"['Gland_glandular_epithelium_intragland_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_area', 'Neutrophils_glandfront_area', 'CD4_T_cells_FoxP3+_stromal_area', 'NK_cells_CD56brCD16-CD9hi_glandfront_celldistance', 'Gland_mesenchymal_glandfront_celldistance', 'CD4_T_cells_CD11b+_glandfront_area', 'Gland_glandular_epithelium_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_area', 'Dendritic_Cells_CD33+_glandfront_celldistance', 'Macrophages_MDSC_glandfront_area', 'CD8_T_cells_CD80_CD86+_glandfront_eccentricity', 'Dendritic_Cells_CD209CD33dp_stromal_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_celldistance', 'Gland_fibroblast_intragland_eccentricity', 'CD4_T_cells_CD80_CD86+_glandfront_eccentricity', 'CD4_T_cells_CD11b+_stromal_area', 'Gland_glandular_epithelium_intragland_HLA-DR', 'CD4_T_cells_FoxP3+_glandfront_eccentricity', 'Dendritic_Cells_CD209CD86dp_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_glandfront_celldistance', 'aSMA-br_mesenchymal_stromal_area', 'Dendritic_Cells_CD209CD86dp_glandfront_celldistance', 'Macrophages_M1-like_stromal_area', 'Dendritic_Cells_CD209CD86dp_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_glandfront_eccentricity', 'Gland_vascular_endothelium_glandfront_area', 'Macrophages_M1_M2_glandfront_celldistance', 'NK_cells_CD56brCD16-_glandfront_celldistance', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_area', 'CD4_T_cells_FoxP3+_stromal_eccentricity', 'Macrophages_M1_M2_glandfront_area', 'Macrophages_M1_M2_stromal_area', 'CD8_T_cells_FoxP3+_glandfront_celldistance', 'Neutrophils_stromal_area', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Neutrophils_glandfront_eccentricity', 'CD4_T_cells_FoxP3+_stromal_PR', 'NKT_glandfront_Ki67', 'CD4_T_cells_CD11b+_stromal_eccentricity', 'Gland_fibroblast_intragland_ERa', 'Macrophages_M1_M2_stromal_eccentricity', 'CD8_T_cells_CD11b+_glandfront_celldistance', 'Gland_vascular_endothelium_stromal_eccentricity', 'CD8_T_cells_FoxP3+_glandfront_area', 'Stroma_vascular_endothelium_glandfront_area', 'CD4_T_cells_CD80_CD86+_glandfront_celldistance', 'Macrophages_M1-like_glandfront_area', 'Dendritic_Cells_CD209CD33dp_glandfront_area', 'Gland_vascular_endothelium_stromal_area', 'NK_cells_CD56dimCD16+_stromal_eccentricity', 'NK_cells_CD56brCD16-TIM3hi_glandfront_area', 'CD4_T_cells_CD11b+_glandfront_celldistance', 'Stroma_vascular_endothelium_glandfront_celldistance', 'CD8_T_cells_HLA-DR+_glandfront_eccentricity', 'NK_cells_CD56dimCD16+_glandfront_celldistance', 'CD4_T_cells_CD11b+_glandfront_eccentricity']",57
