,Fold selected features,Fold nb of features
Fold 10,"['CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'NK_cells_CD56brCD16-_stromal_TIM3', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_mesenchymal_intragland_Ki67']",13
Fold 11,"['CD8_T_cells_FoxP3+_glandfront_pP38', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Stroma_mesenchymal_glandfront_ERa', 'Macrophages_M1_M2_stromal_ERa', 'Macrophages_MDSC_glandfront_HLA-DR', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_mesenchymal_glandfront_GranzymeB', 'Gland_mesenchymal_intragland_Ki67', 'Gland_fibroblast_intragland_TIM3', 'Gland_fibroblast_intragland_HLA-DR', 'NA_glandfront_ERa', 'NA_glandfront_Ki67']",14
Fold 12,"['CD4_T_cells_FoxP3+_glandfront_TIM3', 'CD4_T_cells_FoxP3+_stromal_ERa', 'CD8_T_cells_FoxP3+_glandfront_pP38', 'CD8_T_cells_FoxP3+_glandfront_HLA-DR', 'CD8_T_cells_FoxP3+_intragland_ERa', 'CD8_T_cells_FoxP3+_intragland_HLA-DR', 'CD8_T_cells_FoxP3+_stromal_pP38', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_HLA-DR+_intragland_ERa', 'CD8_T_cells_HLA-DR+_stromal_Ki67', 'CD8_T_cells_HLA-DR+_stromal_TIM3', 'CD8_T_cells_HLA-DR+_stromal_HLA-DR', 'CD4_T_cells_CD80_CD86+_glandfront_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_Ki67', 'CD4_T_cells_CD80_CD86+_stromal_HLA-DR', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'CD8_T_cells_CD11b+_stromal_GranzymeB', 'Stroma_vascular_endothelium_glandfront_ERa', 'Stroma_vascular_endothelium_glandfront_GranzymeB', 'Stroma_vascular_endothelium_glandfront_Ki67', 'Stroma_fibroblast_stromal_GranzymeB', 'NK_cells_CD56brCD16-_glandfront_TIM3', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NK_cells_CD56brCD16-_stromal_TIM3', 'NK_cells_CD56dimCD16+_glandfront_Ki67', 'NK_cells_CD56dimCD16+_stromal_HLA-DR', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'NK_cells_CD56brCD16-TIM3hi_glandfront_Ki67', 'NK_cells_CD56brCD16-TIM3hi_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_Ki67', 'NK_cells_CD56brCD16-CD9hi_glandfront_PR', 'NK_cells_CD56brCD16-CD9hi_glandfront_pP38', 'NK_cells_CD56brCD16-CD9hi_glandfront_Ki67', 'NK_cells_CD56brCD16-CD9hi_glandfront_TIM3', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M2-like_glandfront_PR', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_GranzymeB', 'Macrophages_MDSC_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_glandfront_VEGF', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'Dendritic_Cells_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD86+_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_stromal_ERa', 'Dendritic_Cells_CD86+_stromal_pP38', 'Dendritic_Cells_CD33+_glandfront_Ki67', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_Ki67', 'Dendritic_Cells_CD209CD86dp_glandfront_HLA-DR', 'Dendritic_Cells_CD209CD86dp_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_stromal_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_ERa', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_HLA-DR', 'Dendritic_Cells_CD86CD33dp_stromal_Ki67', 'Neutrophils_glandfront_PR', 'Neutrophils_glandfront_Ki67', 'NKT_glandfront_pP38', 'NKT_glandfront_GranzymeB', 'NKT_glandfront_TIM3', 'aSMA-br_mesenchymal_glandfront_GranzymeB', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'aSMA-br_mesenchymal_stromal_Ki67', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_mesenchymal_intragland_Ki67', 'Gland_mesenchymal_stromal_GranzymeB', 'Gland_fibroblast_intragland_VEGF', 'Gland_fibroblast_intragland_TIM3', 'Gland_fibroblast_intragland_HLA-DR', 'Gland_vascular_endothelium_stromal_GranzymeB', 'NA_glandfront_PR', 'NA_glandfront_Ki67']",82
Fold 13,"['CD8_T_cells_HLA-DR+_glandfront_ERa', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_GranzymeB', 'NKT_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_fibroblast_intragland_ERa']",11
Fold 14,"['CD8_T_cells_FoxP3+_glandfront_HLA-DR', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_HLA-DR+_glandfront_VEGF', 'CD8_T_cells_HLA-DR+_stromal_VEGF', 'CD8_T_cells_HLA-DR+_stromal_TIM3', 'CD8_T_cells_HLA-DR+_stromal_HLA-DR', 'CD4_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'CD8_T_cells_CD11b+_glandfront_Ki67', 'Stroma_vascular_endothelium_glandfront_PR', 'Stroma_vascular_endothelium_glandfront_GranzymeB', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NK_cells_CD56dimCD16+_glandfront_TIM3', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_GranzymeB', 'NK_cells_CD56brCD16-TIM3hi_glandfront_pP38', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Macrophages_M1_M2_glandfront_Ki67', 'Macrophages_MDSC_glandfront_GranzymeB', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'Dendritic_Cells_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD86+_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_stromal_Ki67', 'Dendritic_Cells_CD33+_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_ERa', 'Neutrophils_glandfront_PR', 'NKT_glandfront_pP38', 'NKT_glandfront_VEGF', 'NKT_glandfront_GranzymeB', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_glandfront_GranzymeB', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_mesenchymal_intragland_VEGF', 'Gland_mesenchymal_intragland_Ki67', 'Gland_mesenchymal_stromal_GranzymeB', 'Gland_mesenchymal_stromal_HLA-DR', 'Gland_fibroblast_intragland_VEGF', 'Gland_fibroblast_intragland_HLA-DR', 'Gland_vascular_endothelium_stromal_GranzymeB']",46
Fold 15,"['CD8_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD86+_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_mesenchymal_intragland_Ki67']",7
Fold 16,"['CD8_T_cells_FoxP3+_stromal_pP38', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Macrophages_MDSC_glandfront_GranzymeB', 'Dendritic_Cells_CD86+_glandfront_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_glandfront_GranzymeB', 'Neutrophils_glandfront_Ki67', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_fibroblast_intragland_ERa', 'Gland_fibroblast_intragland_TIM3']",15
Fold 17,"['Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'NA_glandfront_Ki67']",3
Fold 18,"['CD8_T_cells_FoxP3+_glandfront_HLA-DR', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'CD4_T_cells_CD11b+_stromal_GranzymeB', 'Stroma_vascular_endothelium_glandfront_Ki67', 'Macrophages_M1_M2_stromal_VEGF', 'Macrophages_M1_M2_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_HLA-DR', 'Dendritic_Cells_CD33+_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_fibroblast_intragland_TIM3', 'NA_glandfront_Ki67']",14
Fold 19,"['CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Dendritic_Cells_CD209CD86dp_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR', 'Gland_mesenchymal_intragland_Ki67']",10
Fold 20,"['CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_mesenchymal_intragland_Ki67']",3
Fold 21,"['CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD8_T_cells_HLA-DR+_glandfront_Ki67', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M1_M2_stromal_GranzymeB', 'Dendritic_Cells_CD86+_glandfront_HLA-DR', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'NKT_glandfront_pP38', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67']",11
Fold 22,"['CD4_T_cells_FoxP3+_stromal_PR', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'NKT_glandfront_pP38', 'NKT_glandfront_Ki67', 'aSMA-br_mesenchymal_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR']",12
Fold 23,"['CD4_T_cells_CD11b+_stromal_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR']",4
Fold 24,"['CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_GranzymeB', 'Macrophages_M1_M2_glandfront_GranzymeB', 'Macrophages_MDSC_glandfront_HLA-DR', 'aSMA-br_mesenchymal_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_vascular_endothelium_stromal_GranzymeB']",11
Fold 25,"['CD8_T_cells_HLA-DR+_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67']",3
Fold 26,"['Stroma_vascular_endothelium_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_vascular_endothelium_stromal_GranzymeB', 'NA_glandfront_Ki67']",4
Fold 27,"['NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'NKT_glandfront_Ki67', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_HLA-DR']",5
Fold 28,"['CD8_T_cells_FoxP3+_glandfront_HLA-DR', 'CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD4_T_cells_CD80_CD86+_stromal_HLA-DR', 'CD4_T_cells_CD11b+_stromal_GranzymeB', 'Stroma_mesenchymal_glandfront_GranzymeB', 'Stroma_vascular_endothelium_glandfront_GranzymeB', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NK_cells_CD56dimCD16+CD9hi_stromal_GranzymeB', 'NK_cells_CD56brCD16-CD9hi_glandfront_pP38', 'Macrophages_M1-like_stromal_GranzymeB', 'Macrophages_M2-like_stromal_GranzymeB', 'Macrophages_MDSC_glandfront_HLA-DR', 'Dendritic_Cells_CD86+_glandfront_HLA-DR', 'Dendritic_Cells_CD33+_stromal_GranzymeB', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Dendritic_Cells_CD86CD33dp_stromal_Ki67', 'Neutrophils_glandfront_PR', 'NKT_glandfront_pP38', 'aSMA-br_mesenchymal_glandfront_Ki67', 'aSMA-br_vascular_endothelium_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_glandular_epithelium_intragland_Ki67', 'Gland_mesenchymal_stromal_GranzymeB', 'Gland_fibroblast_intragland_VEGF', 'Gland_fibroblast_intragland_HLA-DR', 'Gland_fibroblast_stromal_PR', 'Gland_vascular_endothelium_stromal_GranzymeB', 'NA_glandfront_Ki67', 'NA_stromal_HLA-DR']",31
Fold 29,"['CD8_T_cells_FoxP3+_stromal_pP38', 'CD4_T_cells_HLA-DR+_glandfront_Ki67', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'CD8_T_cells_CD80_CD86+_glandfront_VEGF', 'CD8_T_cells_CD80_CD86+_glandfront_Ki67', 'NK_cells_CD56brCD16-_stromal_GranzymeB', 'NK_cells_CD56brCD16-NKG2AhiTIM3hi_stromal_GranzymeB', 'Macrophages_M1-like_stromal_GranzymeB', 'Dendritic_Cells_CD33+_glandfront_Ki67', 'Dendritic_Cells_CD209CD33dp_glandfront_GranzymeB', 'Gland_glandular_epithelium_glandfront_Ki67', 'Gland_vascular_endothelium_stromal_GranzymeB']",12
Fold 30,"['CD8_T_cells_FoxP3+_stromal_HLA-DR', 'CD8_T_cells_HLA-DR+_glandfront_ERa', 'Gland_mesenchymal_intragland_Ki67', 'Gland_fibroblast_intragland_TIM3']",4
