,{'C': np.float64(0.01)},{'C': np.float64(0.027825594022071243)},{'C': np.float64(0.0774263682681127)},{'C': np.float64(0.21544346900318834)},{'C': np.float64(0.5994842503189409)},{'C': np.float64(1.6681005372000592)},{'C': np.float64(4.6415888336127775)},{'C': np.float64(12.915496650148826)},{'C': np.float64(35.93813663804626)},{'C': np.float64(100.0)}
TSPAN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCYL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009103473175481234
C1orf112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0004949368474504947,0.0,0.00039727736824417693,0.0
GCLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STPG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAS1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP51A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS3ST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECW1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP26B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBNDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTMR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
